step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,128.12231776118279,172.2794095502254,4,96.39410054683685,0.0
12000,2024,114.27614191174507,206.23009539922396,4,83.41879057884216,0.0
18000,2024,152.6309164315462,265.5825318787812,4,128.1774761080742,0.0
24000,2024,89.61372440308332,181.1256639640335,4,53.84411361813545,0.0
30000,2024,142.64549785852432,180.07880390765013,4,121.23488819599152,0.0
36000,2024,171.0268601924181,17.189179212070844,4,119.7442175745964,0.0
42000,2024,444.3746131658554,66799.13204855348,4,159.46148616075516,0.2
48000,2024,318.4148191511631,39764.711156851416,4,169.00303149223328,0.0
54000,2024,844.2329420298338,293477.0297409781,4,156.3323249220848,0.4
60000,2024,165.16104689240456,2424.680117053952,4,55.392449498176575,0.0
66000,2024,755.1956602036953,476125.08886027354,4,102.1988340318203,0.4
72000,2024,1423.1611225157976,136087.1364565576,4,942.5978003144264,1.0
78000,2024,1974.4242239743471,58613.67796263762,4,1643.9380961060524,1.0
84000,2024,1228.0552490204573,258491.8504071956,4,213.60853344202042,0.6000000000000001
90000,2024,1149.8049886375666,420596.0032736228,4,149.50734251737595,0.6000000000000001
96000,2024,827.2016862332821,585709.2026704359,4,156.39338928461075,0.4
102000,2024,1914.6986653357744,115535.9341546208,4,65.03705340623856,0.8
108000,2024,1766.8874917179346,162023.5433141516,4,1086.5094472765923,1.0
114000,2024,1879.635663986206,180763.60456858645,4,57.250474750995636,0.8
120000,2024,659.0498787164688,783435.4950556547,4,155.7370353937149,0.2
126000,2024,1139.9380806759,1314003.4741197005,4,55.89432355761528,0.4
132000,2024,1314.8651114106178,981927.7201165034,4,58.76507595181465,0.6000000000000001
138000,2024,1732.4742713719606,813513.4341230321,4,117.8795610666275,0.6000000000000001
144000,2024,1699.972653195262,1050909.3062113386,4,88.96080362796783,0.6000000000000001
