step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,123,140.8595691025257,510.65274227158017,4,96.27889728546143,0.0
12000,123,149.80781370401382,312.7920437906168,4,114.32914072275162,0.0
18000,123,152.71796368062496,31.15621587775745,4,134.31401973962784,0.0
24000,123,199.07278956472874,3368.182319912054,4,128.42890363931656,0.0
30000,123,89.3784994110465,367.6970228177834,4,64.9471989274025,0.0
36000,123,145.69122791290283,95.76645617083615,4,115.63428056240082,0.0
42000,123,691.4494348168373,363595.32748871157,4,87.46581691503525,0.4
48000,123,1344.2113616019487,813741.2110024145,4,114.45588925480843,0.6000000000000001
54000,123,150.26685294508934,260.72612463676865,4,83.51394671201706,0.0
60000,123,240.40120449662209,12758.31693256094,4,169.98388248682022,0.2
66000,123,534.5100221708417,399960.53761387663,4,130.18655794858932,0.2
72000,123,853.311458311975,365676.84528753255,4,165.21179455518723,0.8
78000,123,1972.7435078173876,734186.8008606919,4,655.4965384602547,1.0
84000,123,2265.8216367810965,6628.45130335855,4,2087.3929314017296,1.0
90000,123,2072.348026126623,50708.33706168815,4,1424.881822347641,1.0
96000,123,914.6746678426862,575663.0015344191,4,188.13998705148697,0.6000000000000001
102000,123,713.6571087092161,409446.8657330484,4,147.46810919046402,0.4
108000,123,1712.9472245275974,1066750.227500392,4,50.90184186398983,0.6000000000000001
114000,123,2320.5544118881226,787.7564916805735,4,1163.8381280899048,1.0
120000,123,1282.7683884948492,1723979.808482439,4,79.04049947857857,0.4
126000,123,2128.89362514019,179791.6198441465,4,78.97072750329971,0.8
132000,123,2355.3576490730047,7395.651982919746,4,2236.4928423166275,1.0
138000,123,1056.5744227096438,515079.64222161233,4,110.44815570116043,0.6000000000000001
144000,123,2211.5321353524923,91262.35164222382,4,1460.6158180832863,1.0
