step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,456,125.22045454382896,773.4220487435733,5,0.0
12000,456,80.61528450250626,251.8713053701853,5,0.0
18000,456,88.45567088127136,632.4957985958509,5,0.0
24000,456,65.05559841394424,365.94493077371504,5,0.0
30000,456,362.65571134090425,101702.16174521593,5,0.4
36000,456,470.61152508854866,238459.97789045182,5,0.4
42000,456,214.91628313064575,21100.31768975124,5,0.0
48000,456,277.97840490341184,26894.853759659047,5,0.4
54000,456,487.65344923734665,228399.67048656524,5,0.4
60000,456,608.7598177433014,257745.25020185678,5,0.6000000000000001
66000,456,296.5478487968445,143864.01860397228,5,0.2
72000,456,390.9258557021618,320881.57602956775,5,0.2
78000,456,654.1224035263061,379979.46446978406,5,0.6000000000000001
84000,456,159.8026458501816,200.5547716813391,5,0.0
90000,456,583.9503585219384,499703.45001556387,5,0.2
96000,456,245.61652372479438,79677.52718324214,5,0.2
102000,456,1316.8352017998695,510346.3142602538,5,0.6000000000000001
108000,456,306.54379972815514,59733.820417738025,5,0.4
114000,456,671.7877904236317,620024.6806842504,5,0.4
120000,456,560.5705184817314,270211.172994281,5,0.4
126000,456,789.59094427526,1027702.0646605452,5,0.4
132000,456,1165.0071065068246,560274.250469674,5,0.8
138000,456,1129.3238908529281,618396.3368943839,5,0.8
144000,456,1603.938719034195,815649.9317002954,5,0.8
