step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,112.3948647081852,888.9254599058771,5,0.0
12000,123,116.24951872229576,102.25228296284153,5,0.0
18000,123,132.5612468123436,178.14675499590135,5,0.0
24000,123,144.65254002809525,744.880776706824,5,0.0
30000,123,130.7736698627472,320.944738003268,5,0.0
36000,123,152.30753973722457,460.19922276836917,5,0.0
42000,123,166.1383506536484,410.92106792395305,5,0.0
48000,123,176.1872611761093,211.06106469190382,5,0.0
54000,123,169.00041347146035,9550.97814669796,5,0.2
60000,123,129.07118697166442,369.0191562887031,5,0.0
66000,123,177.1737776696682,1018.3757486141249,5,0.2
72000,123,415.2249357938766,139370.80562551582,5,0.2
78000,123,109.11263118386269,216.18806136276217,5,0.0
84000,123,163.3572028875351,426.29235939998364,5,0.0
90000,123,149.9351934492588,180.39037240409854,5,0.0
96000,123,920.8717519879341,625706.763116735,5,0.6000000000000001
102000,123,1366.1964758753777,497129.8403152202,5,0.8
108000,123,1790.5815271258355,152195.00496526546,5,1.0
114000,123,1546.135462141037,651009.2683791971,5,1.0
120000,123,899.5722771525383,732962.2302206319,5,0.6000000000000001
126000,123,1099.29321539402,1004989.3436645364,5,0.6000000000000001
132000,123,1989.0474167346954,25976.46118455535,5,1.0
138000,123,1446.269386267662,883721.8960435764,5,0.8
144000,123,847.5304187059403,856888.3316107995,5,0.4
