step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,121.87399496436119,1263.6941719901406,5,0.0
12000,0,85.3309075832367,32.630091641288466,5,0.0
18000,0,151.8126646399498,551.6905061031404,5,0.0
24000,0,140.6261791229248,811.4735514657032,5,0.0
30000,0,124.36231046319008,934.2385165895091,5,0.0
36000,0,156.58728855848312,995.0901835137084,5,0.0
42000,0,175.26862674951553,78.2428742445511,5,0.0
48000,0,386.2625126600266,313604.4796143732,5,0.2
54000,0,416.97668904066086,105929.31190440699,5,0.4
60000,0,136.9251973748207,580.6533184395992,5,0.0
66000,0,153.2301089167595,512.3434896045145,5,0.0
72000,0,104.13594498038292,1199.002674021915,5,0.0
78000,0,137.2413600206375,1618.1750937891443,5,0.0
84000,0,118.39105329513549,509.0176635616683,5,0.0
90000,0,865.9897115468979,144919.7641866625,5,0.8
96000,0,971.8590449810029,306909.4416692351,5,0.8
102000,0,806.2635300576687,812508.4272209515,5,0.4
108000,0,1946.293350994587,77136.25551120084,5,1.0
114000,0,1176.4006050229073,667832.153320192,5,0.8
120000,0,1497.208836579323,620492.9823064563,5,0.8
126000,0,2140.4325496554375,80753.8804219361,5,1.0
132000,0,1721.3447771549224,889304.1484719785,5,0.8
138000,0,1941.5066659867764,122906.81272530311,5,0.8
144000,0,1690.8939180791378,354282.7765325433,5,1.0
