step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,456,127.05340328812599,1108.8002779788385,5,0.0
12000,456,80.61528800725937,251.87114910417444,5,0.0
18000,456,79.23162044286728,519.6839139970602,5,0.0
24000,456,72.49198100864888,524.6887955225684,5,0.0
30000,456,140.60863581299782,1294.2996196929614,5,0.0
36000,456,413.89334057569505,70739.90162640627,5,0.6000000000000001
42000,456,514.9607702672481,402212.5519200219,5,0.4
48000,456,334.74999103546145,175906.54648337516,5,0.2
54000,456,636.4959747195244,445561.64992497367,5,0.4
60000,456,1386.942194902897,122278.06493755769,5,1.0
66000,456,338.9996512413025,72890.04327556692,5,0.6000000000000001
72000,456,546.6918903827667,267685.4243273637,5,0.2
78000,456,937.2755118608475,599966.1049053277,5,0.6000000000000001
84000,456,1172.2698008656503,535580.8610439836,5,0.6000000000000001
90000,456,1258.3016457378865,1107355.8055131068,5,0.6000000000000001
96000,456,970.106521999836,314250.58803619945,5,0.6000000000000001
102000,456,1193.3152003645896,780840.4815481668,5,0.8
108000,456,714.342066025734,581400.9584271379,5,0.4
114000,456,2087.7078846096992,235838.2665058727,5,1.0
120000,456,2047.4508635401726,133223.13009961724,5,1.0
126000,456,1550.9302344679832,734049.5002912686,5,0.8
132000,456,1397.2513062477112,1205550.0240098075,5,0.6000000000000001
138000,456,1357.3098623991013,639744.5071061394,5,0.8
144000,456,1957.4721607208253,170873.16395138283,5,1.0
