step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,2024,305.3353736162186,242.202807700147,5,0.0
12000,2024,716.1878034591675,64456.42547045566,5,0.0
18000,2024,1253.438235092163,70338.89426853288,5,0.0
24000,2024,1412.654466342926,22023.358151615248,5,0.0
30000,2024,1153.8410240650178,107989.41766671313,5,0.0
36000,2024,1468.5584689617158,8718.176707402212,5,0.0
42000,2024,1477.984857940674,5116.059564656171,5,0.0
48000,2024,1400.3921724796296,9847.553355655818,5,0.0
54000,2024,1321.5279304504395,108149.74111805958,5,0.0
60000,2024,1501.9947973251342,8479.335281317733,5,0.0
66000,2024,1595.8810407161714,12484.965145433589,5,0.0
72000,2024,1603.8300765991212,21955.95741359519,5,0.0
78000,2024,1593.790115070343,19877.220044225214,5,0.0
84000,2024,1635.2244859218597,4900.5675198772,5,0.0
90000,2024,1615.2036442279816,6025.965087405943,5,0.0
96000,2024,1663.1890284061433,2611.7796585812816,5,0.0
102000,2024,1666.7005258083343,322.2272206857464,5,0.0
108000,2024,1683.9949194431306,57636.803260987144,5,0.0
114000,2024,2110.008461046219,95300.94790740048,5,0.6000000000000001
120000,2024,1928.108463525772,279281.16286847676,5,0.6000000000000001
126000,2024,1905.996099281311,438582.0146248522,5,0.6000000000000001
132000,2024,2418.926180648804,2789.1323660980797,5,1.0
138000,2024,2066.7155452251436,58708.052639474954,5,0.0
144000,2024,1546.768150997162,162301.55249793173,5,0.8
