step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,419.7065799713135,2550.1202211073182,5,0.0
12000,0,689.7723362445831,145895.24557305806,5,0.0
18000,0,459.4358990907669,8065.517878188574,5,0.0
24000,0,1290.8951960086822,59124.025286721844,5,0.0
30000,0,1106.1761488437653,477.56200357835587,5,0.0
36000,0,1152.8178795814515,152325.8431619007,5,0.0
42000,0,1477.0264504909514,289.97186973951574,5,0.0
48000,0,1508.620194530487,1068.187200233003,5,0.0
54000,0,1472.5803958892823,7689.668424100427,5,0.0
60000,0,1499.6383537292481,5312.395278312793,5,0.0
66000,0,1497.8329226017,291.2157722669338,5,0.0
72000,0,1527.2238878250123,464.822742350793,5,0.0
78000,0,1423.6455092906951,15684.126555767187,5,0.0
84000,0,1522.9991917133332,768.6428571633085,5,0.0
90000,0,1474.6544649124146,14475.169111857123,5,0.0
96000,0,1543.8297266960144,63.307425856262824,5,0.0
102000,0,1500.1051475524903,1527.7813389680537,5,0.0
108000,0,1513.8085107326508,421.2761114071182,5,0.0
114000,0,1520.3519240856172,858.5028918081607,5,0.0
120000,0,1545.4456935882567,410.9362413854816,5,0.0
126000,0,1521.2896341323853,1132.9366428600142,5,0.0
132000,0,1520.5089794635774,1416.134550125459,5,0.0
138000,0,1525.5988649368287,1698.666266638484,5,0.0
144000,0,1545.4940776348114,462.5540402181017,5,0.0
