step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,456,319.81313090324403,128.78894850255864,5,0.0
12000,456,230.69331254959107,19.857725670951922,5,0.0
18000,456,530.907761478424,42885.612342467226,5,0.0
24000,456,1268.9365097522737,4867.1114163967,5,0.0
30000,456,1426.7321150302887,8178.050411286533,5,0.0
36000,456,1516.374413728714,3078.383164642448,5,0.0
42000,456,1364.6632330417633,11774.726843819728,5,0.0
48000,456,1440.159575176239,6683.031519176403,5,0.0
54000,456,1415.3559888839723,3705.3314625377434,5,0.0
60000,456,1477.9340555667877,3851.7180878633917,5,0.0
66000,456,1247.2233846187592,88868.82395677242,5,0.0
72000,456,1246.2331465244292,102986.089216918,5,0.0
78000,456,1327.471289396286,124816.45345181477,5,0.0
84000,456,1381.1743411540986,15374.170759760587,5,0.0
90000,456,1324.8278310775756,70248.42812326652,5,0.0
96000,456,1260.7746342658997,67368.66587794191,5,0.0
102000,456,1453.7421699047088,2724.5506150577744,5,0.0
108000,456,1496.5361497879028,11687.731735585088,5,0.0
114000,456,1508.0221543312073,7975.709153520227,5,0.0
120000,456,1494.2085237026215,4582.807554306877,5,0.0
126000,456,1468.5533057689668,11112.837299305213,5,0.0
132000,456,1497.6674264430999,1302.5213840695537,5,0.0
138000,456,1509.4759143352508,8732.332847028632,5,0.0
144000,456,1494.7986238479614,430.3842673556715,5,0.0
