step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,122.45646118044854,11.048775909062622,110.59867285490036,137.29508642554282,0.0,0.0,0.0,0.0
12000,5,99.21764051079751,21.203190044752308,72.54161782860756,118.42153869271279,0.0,0.0,0.0,0.0
18000,5,106.07224209070205,20.01422302954832,86.29902575612068,132.5612468123436,0.0,0.0,0.0,0.0
24000,5,146.44952523708346,69.67954043628853,65.05559841394424,252.67102206945418,0.08,0.17888543819998318,0.0,0.4
30000,5,209.55246155261995,104.59422078891869,112.76920722723007,362.65571134090425,0.12000000000000002,0.1788854381999832,0.0,0.4
36000,5,349.8130327022076,279.5995483034685,98.45644909143448,780.4062101960183,0.2,0.28284271247461906,0.0,0.6000000000000001
42000,5,347.8120000624657,281.7104347192799,73.29223742485047,736.9673161387443,0.16,0.21908902300206645,0.0,0.4
48000,5,433.67269933223724,421.91599140918174,87.33627965450287,1139.8749840795995,0.24000000000000005,0.260768096208106,0.0,0.6000000000000001
54000,5,291.26932637810705,146.34969578610117,125.97056106328964,487.65344923734665,0.12000000000000002,0.1788854381999832,0.0,0.4
60000,5,592.1849735724926,385.83186541506825,129.07118697166442,1090.56351852417,0.52,0.41472882706655445,0.0,1.0
66000,5,392.31852731108665,216.3634236915433,177.1737776696682,732.26868262887,0.2,0.14142135623730953,0.0,0.4
72000,5,573.6785666728019,348.09089719436406,280.1729047954083,1154.2718635201454,0.4,0.24494897427831783,0.2,0.8
78000,5,443.4737514519691,278.97786905100673,109.11263118386269,688.6051625490188,0.27999999999999997,0.2280350850198276,0.0,0.6000000000000001
84000,5,746.5603386557102,693.539084319283,159.8026458501816,1600.2587567389012,0.36,0.35777087639996635,0.0,0.8
90000,5,727.0617337048053,519.0621652715868,149.9351934492588,1537.967378425598,0.44000000000000006,0.32863353450309973,0.0,0.8
96000,5,906.6372383940219,555.2000283953995,245.61652372479438,1673.5704223036767,0.5599999999999999,0.2966479394838265,0.2,1.0
102000,5,1332.252167314291,191.41869930908473,1046.532547056675,1583.83774818182,0.6799999999999999,0.1095445115010332,0.6000000000000001,0.8
108000,5,850.66992705822,581.1516127811874,306.54379972815514,1790.5815271258355,0.5599999999999999,0.3286335345030997,0.2,1.0
114000,5,1106.7390010046959,477.4017587635921,520.0081233799458,1546.135462141037,0.64,0.433589667773576,0.0,1.0
120000,5,999.5403265619277,287.03964110348164,560.5705184817314,1315.1913826346397,0.48,0.10954451150103325,0.4,0.6000000000000001
126000,5,807.0688493090869,410.92119962796926,121.91586898565292,1146.5721646785737,0.52,0.363318042491699,0.0,1.0
132000,5,1242.9988004195689,546.239424122994,453.4616802752018,1989.0474167346954,0.64,0.2607680962081059,0.4,1.0
138000,5,1274.5267970550062,597.0436245102009,633.656199079752,2204.527946138382,0.64,0.3286335345030997,0.2,1.0
144000,5,1553.1847176945207,411.69441251028695,847.5304187059403,1922.636718916893,0.8,0.2449489742783178,0.4,1.0
