step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,184.31026912778617,36.56841831945271,131.67145868390799,217.49898293614388,0.0,0.0,0.0,0.0
12000,5,232.8977151811123,19.61618933792955,205.8546096086502,251.3103681653738,0.0,0.0,0.0,0.0
18000,5,167.29327984992523,139.2096473487032,75.90110238245688,413.3461433649063,0.0,0.0,0.0,0.0
24000,5,1143.9682429738343,887.4822269734073,305.525957621634,2111.7283356562257,0.56,0.40987803063838396,0.2,1.0
30000,5,1338.3333274818956,827.7187526161435,250.18524155020714,2353.9755976498127,0.64,0.4098780306383839,0.0,1.0
36000,5,1646.747551766038,730.4712485204283,897.828262642026,2455.149006485939,0.76,0.2607680962081059,0.4,1.0
42000,5,1715.8847673520445,678.2942878639138,849.3982041925192,2516.7532680630684,0.8400000000000001,0.16733200530681508,0.6000000000000001,1.0
48000,5,1772.376126125455,854.9380022125539,457.39389096200466,2479.99816198647,0.8,0.34641016151377546,0.2,1.0
54000,5,1955.9126866161823,799.3971770632897,701.7136637121439,2511.067996919155,0.8,0.34641016151377546,0.2,1.0
60000,5,2069.813406519592,542.5200112297035,1100.2360487431288,2332.4678060933948,0.8800000000000001,0.17888543819998315,0.6000000000000001,1.0
66000,5,2128.816974543035,310.7648519755371,1753.5107732787728,2490.642510816455,0.8800000000000001,0.17888543819998312,0.6000000000000001,1.0
72000,5,2142.3796322882176,629.7211801411846,1026.564292743802,2525.211557239294,0.9199999999999999,0.1095445115010332,0.8,1.0
78000,5,2463.879069465399,170.25268195549594,2167.057344555855,2596.9737119674683,0.96,0.08944271909999157,0.8,1.0
84000,5,2387.6676324814557,169.80200935133695,2118.4374575316906,2538.188369974494,0.96,0.08944271909999157,0.8,1.0
90000,4,2504.359995044768,41.75631838365243,2456.6714866757393,2552.1604647785425,1.0,0.0,1.0,1.0
96000,4,2411.376703362912,140.55805138763338,2210.259254157543,2536.899286583066,1.0,0.0,1.0,1.0
102000,4,2471.2954106740654,70.71016057358386,2384.737909242511,2541.4949689358473,1.0,0.0,1.0,1.0
108000,4,2513.513546887785,27.022519157012923,2486.872069314122,2544.428780928254,1.0,0.0,1.0,1.0
114000,4,2520.8885701708496,44.02489372943491,2474.164466291666,2571.5710616260767,1.0,0.0,1.0,1.0
120000,4,2520.75367558375,61.235314143998856,2429.0009686797857,2555.3296365886927,1.0,0.0,1.0,1.0
126000,4,2526.9163760840893,64.67294046234007,2436.501175761223,2588.97110915184,1.0,0.0,1.0,1.0
132000,4,2450.91748114489,151.52694050260703,2224.3835599273443,2536.6485626995564,1.0,0.0,1.0,1.0
138000,4,2510.598178707063,25.722543898579264,2473.946566775441,2532.112910285592,1.0,0.0,1.0,1.0
144000,4,2420.1742173749954,81.3195240963548,2347.2566797584295,2491.544797807932,1.0,0.0,1.0,1.0
