step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,157.4138335123658,14.753291803349908,134.3873102143407,172.27613240480423,0.0,0.0,0.0,0.0
12000,5,241.65968184769153,25.208408078363156,198.60000157356262,260.70556500554085,0.0,0.0,0.0,0.0
18000,5,511.22473636772486,438.231546750499,124.37881071399897,1139.533089697361,0.24000000000000005,0.3577708763999664,0.0,0.8
24000,5,622.9267190589569,490.9507342029152,251.91866171360016,1303.9238362461329,0.27999999999999997,0.2683281572999748,0.0,0.6000000000000001
30000,5,1213.7381835728884,828.2406868482004,271.5019410252571,1914.184486567974,0.6,0.469041575982343,0.0,1.0
36000,5,1201.7811447681859,751.0602789679336,264.1604473888874,1992.148834347725,0.72,0.4381780460041329,0.0,1.0
42000,5,1601.7464917585253,788.7204974726135,273.94191397726536,2127.5668080300093,0.76,0.433589667773576,0.0,1.0
48000,5,1379.9359321475029,748.942661891524,279.80787909030914,2132.0943470597267,0.52,0.41472882706655445,0.0,1.0
54000,5,1810.9263121008873,884.1389999925676,275.8043927401304,2483.5470470935106,0.8,0.4472135954999579,0.0,1.0
60000,5,1630.3532606031745,819.0881743729001,288.9072710573673,2439.649940818548,0.76,0.433589667773576,0.0,1.0
66000,5,1848.3884424999355,889.330674374722,281.8932893574238,2398.0409762859344,0.76,0.433589667773576,0.0,1.0
72000,5,1925.2402139902115,982.9196367781448,266.7914111763239,2582.3269918859005,0.8,0.4472135954999579,0.0,1.0
78000,5,2018.6507275223732,976.6439193585101,282.65380991995335,2579.7384836673737,0.8,0.4472135954999579,0.0,1.0
84000,5,2052.765787625313,993.7360673311156,281.42044200003147,2567.2191380262375,0.8,0.4472135954999579,0.0,1.0
90000,5,2045.2475092411041,995.920466183216,278.802820622921,2586.79029135406,0.8,0.4472135954999579,0.0,1.0
96000,5,2030.6353342860937,991.7485850182961,261.1529099792242,2549.387924656272,0.8,0.4472135954999579,0.0,1.0
102000,5,2046.6268034160137,990.294930115798,277.6696895509958,2562.9821879267693,0.8,0.4472135954999579,0.0,1.0
108000,5,2022.8713900029659,972.3419589059121,286.24344719946384,2529.8854417800903,0.8,0.4472135954999579,0.0,1.0
114000,5,2026.3100994855165,974.8965916702942,287.0975710004568,2524.1101141273975,0.8,0.4472135954999579,0.0,1.0
120000,5,2050.7626070022584,993.2180700621069,285.2383449822664,2592.4248688817024,0.8,0.4472135954999579,0.0,1.0
126000,5,2021.9294027149676,974.0651600625146,289.31172356009483,2595.368672505021,0.8,0.4472135954999579,0.0,1.0
132000,5,2012.5341379985214,971.6332096229607,283.90404696017504,2572.1700041145086,0.8,0.4472135954999579,0.0,1.0
138000,5,2039.1420971781015,986.0306379965192,280.9923423230648,2527.0666353553534,0.76,0.433589667773576,0.0,1.0
144000,5,2065.9055419266224,994.0540302699519,290.60133193433285,2593.7713894098997,0.8,0.4472135954999579,0.0,1.0
