step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,368.5371205210686,41.08845036423728,313.47384878993034,425.3053711652756,0.0,0.0,0.0,0.0
12000,5,965.4481227993965,194.79372237943667,734.7297281622887,1185.1697434186935,0.0,0.0,0.0,0.0
18000,5,1366.1323118567466,160.93546554637035,1095.3302176594734,1495.3837023377419,0.0,0.0,0.0,0.0
24000,5,1481.2457986474037,89.65691651906579,1365.5314145088196,1617.5012753605843,0.0,0.0,0.0,0.0
30000,5,1337.3233709216117,171.32204485067967,1074.257093846798,1515.4319506883621,0.0,0.0,0.0,0.0
36000,5,1424.4321202993392,154.16445624910423,1160.7749519348145,1543.9853559732437,0.0,0.0,0.0,0.0
42000,5,1488.6483020305634,120.54713891036337,1293.157203257084,1602.0232408642769,0.0,0.0,0.0,0.0
48000,5,1393.763485956192,149.55933190621946,1180.8902348279953,1558.2453420758247,0.0,0.0,0.0,0.0
54000,5,1492.3940211057663,82.82324211326105,1421.4811019301414,1635.96481859684,0.0,0.0,0.0,0.0
60000,5,1549.8793902397156,131.0251066135789,1421.2745997309685,1720.9391829371452,0.0,0.0,0.0,0.0
66000,5,1508.599714589119,125.75813736376939,1310.270214676857,1651.9779722690582,0.0,0.0,0.0,0.0
72000,5,1550.7037380456925,66.26056315577554,1485.809055864811,1657.2648341059685,0.0,0.0,0.0,0.0
78000,5,1561.6796864390374,150.65664832208344,1428.0531126856804,1797.4372691512108,0.04,0.08944271909999159,0.0,0.2
84000,5,1541.8959359288215,152.55532812077337,1337.8673137426376,1764.98913615942,0.08,0.17888543819998318,0.0,0.4
90000,5,1544.32314786911,558.9538090883756,737.2993993759155,2307.106662452221,0.2,0.44721359549995804,0.0,1.0
96000,5,1735.9867936253547,359.66162999043297,1439.9247707724571,2318.533373951912,0.36,0.4979959839195493,0.0,1.0
102000,5,1745.2407170176507,343.4608901083065,1404.8108343482018,2220.022213637829,0.4,0.5477225575051662,0.0,1.0
108000,5,1798.6820872306823,385.8053877228983,1438.922796189785,2245.1995470523834,0.4,0.5477225575051662,0.0,1.0
114000,5,1868.5656380653381,436.4019074734077,1514.873902976513,2354.2952976822853,0.24,0.433589667773576,0.0,1.0
120000,5,1793.9535472512246,446.0027793336122,1479.1889190077782,2565.226406991482,0.32,0.46043457732885357,0.0,1.0
126000,5,1861.4942451000213,454.74270580079445,1521.9564111828804,2369.512530386448,0.36,0.4979959839195493,0.0,1.0
126300,1,2423.3311611413956,0.0,2423.3311611413956,2423.3311611413956,1.0,0.0,1.0,1.0
132000,5,1885.489110827446,483.5717830152551,1516.5832586884499,2580.7145702838898,0.32,0.46043457732885357,0.0,1.0
138000,5,1848.9394362092019,460.84035646097084,1467.0009105205536,2390.3001679182053,0.27999999999999997,0.4381780460041329,0.0,1.0
144000,5,1926.4740872263908,489.9441102687203,1409.1742166876793,2526.355233192444,0.48,0.5019960159204453,0.0,1.0
