step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,401.82261180877686,132.7094477244841,277.6739268541336,619.3388998508453,0.0,0.0,0.0,0.0
12000,5,743.2280367183686,469.1865454912543,238.82132291793823,1360.4872457504273,0.0,0.0,0.0,0.0
18000,5,1123.167779083252,244.5231920715136,913.3477764129639,1411.1070754528046,0.0,0.0,0.0,0.0
24000,5,1408.5271693229674,219.86238761053448,1158.5816132545472,1738.03323802948,0.2,0.44721359549995804,0.0,1.0
30000,5,1356.3071813201907,239.25277708193943,1133.0738654136658,1749.2746167182922,0.08,0.17888543819998318,0.0,0.4
36000,5,1527.0294154262542,392.8697696883254,1110.4063145160676,2162.5720101356505,0.2,0.44721359549995804,0.0,1.0
42000,5,1602.1213994026184,418.35715939051687,1245.6629830360412,2326.5945224285124,0.2,0.44721359549995804,0.0,1.0
48000,5,1568.5350563621519,217.52951298073341,1282.3823756694794,1889.9648417949677,0.2,0.44721359549995804,0.0,1.0
54000,5,1618.7982114410402,329.7085978637038,1402.6871882438659,2191.9719062805175,0.2,0.44721359549995804,0.0,1.0
60000,5,1405.132016043663,173.69818382286584,1131.6779996156693,1571.4291624069215,0.12000000000000002,0.26832815729997483,0.0,0.6000000000000001
66000,5,1691.4267322635649,427.7857867274421,1428.2929052352906,2451.5136400699616,0.2,0.44721359549995804,0.0,1.0
72000,5,1662.5040774250033,391.15977721829785,1370.1485265731812,2349.1906979084015,0.2,0.44721359549995804,0.0,1.0
78000,5,1736.999175004959,430.2114529371598,1452.324144077301,2495.069844865799,0.2,0.44721359549995804,0.0,1.0
84000,5,1721.8616394329074,448.9371710609877,1381.9250261306763,2509.463593530655,0.2,0.44721359549995804,0.0,1.0
90000,5,1573.1535749816894,389.52325020876003,1275.6615077495576,2244.481372880936,0.2,0.44721359549995804,0.0,1.0
96000,5,1682.2315149116519,432.24930876677587,1345.9060426712035,2420.2236323833467,0.2,0.44721359549995804,0.0,1.0
102000,4,1691.077689099312,569.1387507867177,1224.7735998153687,2517.145101070404,0.25,0.5,0.0,1.0
108000,4,1643.8801105499265,376.52483559073255,1356.6131335258483,2162.6135847091673,0.25,0.5,0.0,1.0
114000,4,1882.5887650489806,527.8951075973754,1463.1757337093354,2609.75185880661,0.25,0.5,0.0,1.0
120000,4,1940.8677656292916,534.5208083559264,1419.6598107814789,2524.0903182506563,0.5,0.5773502691896257,0.0,1.0
126000,4,1916.7963770627975,666.1424830417518,1248.874590921402,2606.414831495285,0.5,0.5773502691896257,0.0,1.0
132000,4,2050.448111319542,634.8434744833323,1405.2131894111633,2611.335759162903,0.5,0.5773502691896257,0.0,1.0
138000,4,1967.266798710823,530.9539024726857,1465.933412027359,2610.1685225963593,0.4,0.48989794855663565,0.0,1.0
144000,4,1917.8265435695648,543.792540748031,1387.7454382896424,2434.719352388382,0.45,0.5259911279353168,0.0,1.0
