step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,5,380.68261751532555,61.12783931161914,308.0083406865597,440.42476719617844,0.0,0.0,0.0,0.0
12000,5,754.4012546420097,397.72225558053873,232.00851315259933,1333.1641518473625,0.0,0.0,0.0,0.0
18000,5,1025.908111602068,452.1459509684244,473.1651862561703,1384.2247426509857,0.0,0.0,0.0,0.0
24000,5,1386.6447714686394,106.68995960355282,1273.8617904782295,1520.4975123405457,0.04,0.08944271909999159,0.0,0.2
30000,5,1315.0899821162225,166.3129753815202,1111.3325528502464,1518.9371693134308,0.0,0.0,0.0,0.0
36000,5,1473.0555894613267,98.72398775994078,1298.6197837591171,1540.6264607906342,0.0,0.0,0.0,0.0
42000,5,1435.642222905159,57.05190284769285,1362.29973757267,1496.097722530365,0.0,0.0,0.0,0.0
46800,1,133.99741452932358,0.0,133.99741452932358,133.99741452932358,0.0,0.0,0.0,0.0
48000,5,1491.6181703686714,38.86920238905638,1440.9356727004051,1533.8159234523773,0.0,0.0,0.0,0.0
54000,5,1487.4823375582696,56.11572261670541,1430.2804995775223,1576.1299368143082,0.0,0.0,0.0,0.0
60000,5,1502.9644259929657,25.02491544585904,1472.1191990375519,1531.2301287651062,0.0,0.0,0.0,0.0
66000,5,1523.0119499087334,104.81112733888577,1375.9368636012077,1645.5777065753937,0.0,0.0,0.0,0.0
72000,5,1532.6257762432099,102.36648011826423,1384.189932525158,1654.1224784255028,0.0,0.0,0.0,0.0
78000,5,1540.528823530674,75.47702986875751,1466.7409275770187,1636.0069974660873,0.0,0.0,0.0,0.0
84000,5,1534.6528710842133,83.34253810743519,1434.1072900891304,1666.2183119654655,0.0,0.0,0.0,0.0
90000,5,1532.5332598805428,85.12682971768224,1434.3347366452217,1630.6302303671837,0.0,0.0,0.0,0.0
96000,5,1504.413107073307,143.07957860528305,1357.7635437846184,1685.0485340952873,0.0,0.0,0.0,0.0
102000,5,1543.5721984267234,78.17220637074405,1469.1097162365913,1671.5787008404732,0.0,0.0,0.0,0.0
108000,5,1406.508007657528,356.14845660831844,793.9816297888756,1720.5729088187218,0.0,0.0,0.0,0.0
114000,5,1768.8949433207513,328.43614448438035,1530.87027323246,2205.1681630015373,0.16,0.260768096208106,0.0,0.6000000000000001
120000,5,1799.4194999337196,369.893460888554,1519.7682000994682,2259.052528679371,0.32,0.4604345773288535,0.0,1.0
126000,5,1801.5657970428467,404.0115211471058,1493.906345129013,2334.5153465270996,0.32,0.4604345773288535,0.0,1.0
132000,5,1904.124854874611,529.6930025707513,1508.6191384196281,2532.5165766477585,0.4,0.5477225575051662,0.0,1.0
138000,5,1867.7934023857117,476.3349463719242,1516.2787480950356,2560.422245502472,0.2,0.447213595499958,0.0,1.0
144000,5,1758.830259871483,457.1857675084762,1483.3519127964973,2563.9480813145638,0.36,0.4979959839195493,0.0,1.0
