step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,117.85463362932205,880.4129384930702,5,0.0
12000,123,124.09138573408127,161.58609106172665,5,0.0
18000,123,143.44501749277114,183.84275298947972,5,0.0
24000,123,154.75376596450806,553.7448306257662,5,0.0
30000,123,142.5877391219139,314.583077710065,5,0.0
36000,123,148.2503939807415,869.2307441265318,5,0.0
42000,123,163.68824371099473,321.8106376987748,5,0.0
48000,123,144.85965139865874,21.3701063825833,5,0.0
54000,123,132.4496901899576,3024.8845960317412,5,0.0
60000,123,624.7820269465446,686962.7770960188,5,0.4
66000,123,408.1389133632183,179587.30883376952,5,0.2
72000,123,504.1092253446579,232729.36123811535,5,0.2
78000,123,1688.4636331796646,787884.4751393949,5,0.8
84000,123,1492.1630393147468,593881.341347275,5,0.8
90000,123,512.506032371521,411421.65204425226,5,0.4
96000,123,1159.7711709737778,948521.1608890115,5,0.6000000000000001
102000,123,1206.3787592053413,866973.5011438498,5,0.6000000000000001
108000,123,1611.0451396107674,704502.0908953712,5,0.8
114000,123,1591.0650074005127,1163991.3423680603,5,0.8
120000,123,1144.209119772911,1072528.4880033212,5,0.4
126000,123,1854.4737984061242,877402.5068601369,5,0.8
132000,123,1906.526923406124,919012.1308586239,5,0.8
138000,123,1407.8951960504055,665448.3242920886,5,1.0
144000,123,1842.1598445296288,319757.3458664797,5,0.8
