step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,789,121.76483445167541,623.7065543742576,5,0.0
12000,789,80.9425963640213,184.59464961370907,5,0.0
18000,789,91.31397411227226,29.791739225295977,5,0.0
24000,789,415.8339406847954,254781.97165838454,5,0.4
30000,789,556.1283559918404,312093.79484899784,5,0.4
36000,789,528.945233219862,143835.913998857,5,0.4
42000,789,351.0732249736786,99032.47160870521,5,0.4
48000,789,373.5737452805042,240529.04515490247,5,0.2
54000,789,868.5555475592613,200493.07744922338,5,0.8
60000,789,1001.7501381754876,296016.611375833,5,0.8
66000,789,446.33633449077604,160518.72930381686,5,0.4
72000,789,495.65839433670044,598313.0404798584,5,0.2
78000,789,595.1757199883461,503660.4331927194,5,0.4
84000,789,757.3231402754784,222318.0444056551,5,0.8
90000,789,907.6957399010658,236411.19448064122,5,0.8
96000,789,839.8531587302684,277428.15476178285,5,0.8
102000,789,1404.5837562799454,655568.7429609969,5,0.8
108000,789,725.0424791932106,682629.6377324306,5,0.4
114000,789,792.6745671629906,432336.9934028835,5,0.6000000000000001
120000,789,1520.9795220017434,146711.18413784992,5,1.0
126000,789,1375.1708532571793,24453.10105060852,5,1.0
132000,789,488.70156534314157,619261.2770454474,5,0.2
138000,789,877.3219689667225,524724.2317935075,5,0.4
144000,789,607.7548910140991,418683.09439399076,5,0.4
