step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,456,399.7110517501831,415.891036700009,5,0.0
12000,456,663.3720947265625,4106.797020755692,5,0.0
18000,456,844.395029592514,12456.821201172319,5,0.0
24000,456,1327.4800100326538,964.4914111777917,5,0.0
30000,456,1235.125365972519,3331.6502078808526,5,0.0
36000,456,1308.3532310009002,415.75451659691555,5,0.0
42000,456,1335.6279515743256,3255.3800415421783,5,0.0
48000,456,1275.5143300533296,29453.947760387597,5,0.0
54000,456,1440.717695236206,10848.502769383325,5,0.0
60000,456,1425.4820251464844,11788.264762022938,5,0.0
66000,456,1374.3152541160584,2738.867362041278,5,0.0
72000,456,1242.976924610138,26176.10075207884,5,0.0
78000,456,1437.7389508724214,652.0491327152326,5,0.0
84000,456,834.4368983268738,103338.23752462077,5,0.0
90000,456,1421.0642456054688,1956.6403819317463,5,0.0
96000,456,1415.4237467288972,6387.356198694169,5,0.0
102000,456,1465.0244378566742,1275.9570856696932,5,0.0
108000,456,1463.503288078308,992.8205821706382,5,0.0
114000,456,1469.6304557800293,74.87861832861414,5,0.0
120000,456,1485.6062296867372,443.88910135184244,5,0.0
126000,456,1319.8786470413208,19670.17362313844,5,0.0
132000,456,1512.5212362766265,725.0290081302024,5,0.0
138000,456,1374.7186276435853,23210.407763200572,5,0.0
144000,456,1480.3203973293305,2334.145351147484,5,0.0
