step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,562.1329121112824,4351.022665085281,5,0.0
12000,123,1016.350558423996,228235.84222945577,5,0.0
18000,123,1291.787927865982,84156.1988638265,5,0.0
24000,123,1442.4007378101348,4484.911381383742,5,0.0
30000,123,1519.517611694336,121.38041171450914,5,0.0
36000,123,1515.61865940094,572.8707693126042,5,0.0
42000,123,1477.377540063858,2682.5526732556136,5,0.0
48000,123,1522.7831707000732,41.521203559783004,5,0.0
54000,123,1475.5335721492768,5059.768900387693,5,0.0
60000,123,1438.9421318054199,9775.005578718754,5,0.0
66000,123,1448.252421283722,12354.935816892905,5,0.0
72000,123,1230.004658985138,147848.83008892596,5,0.0
78000,123,1521.9631258487702,1003.4711670705047,5,0.0
84000,123,1461.3291064739228,5920.607687389771,5,0.0
90000,123,1532.6053945541382,272.6896974176832,5,0.0
96000,123,1529.8494457244874,642.4305766725131,5,0.0
102000,123,1448.8217834472657,13451.226089078027,5,0.0
108000,123,1529.6188027381897,1354.392289502775,5,0.0
114000,123,1529.2971348762512,155.26166857369213,5,0.0
120000,123,1504.6554376602173,1600.884797279056,5,0.0
126000,123,1539.7802615642547,14.925504622293811,5,0.0
132000,123,1513.5429404258728,404.10511988883263,5,0.0
138000,123,1538.78288898468,84.49663224142947,5,0.0
144000,123,1504.0027597904204,3281.159127554912,5,0.0
