step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,123,332.74963638186455,13.742316084655199,4,315.4096630811691,0.0
12000,123,422.8126308917999,7057.867487923194,4,332.1733019351959,0.0
18000,123,1289.1894679665565,22027.797610001482,4,1069.7131536006927,0.0
24000,123,1371.296424806118,1075.1427286730866,4,1334.8626101016998,0.0
30000,123,1269.1038002371788,926.1321577718372,4,1158.9499073028564,0.0
36000,123,1296.9977102279663,10472.828776962404,4,1136.9845373630524,0.0
42000,123,1328.1993485689163,2368.159001679021,4,1275.5348494052887,0.0
48000,123,577.9561461210251,3486.2233592174575,4,440.2745405435562,0.0
54000,123,1438.7284908294678,1414.0367560854463,4,1247.8129374980927,0.0
60000,123,1533.2868122458458,4355.23863290119,4,1395.9552495479584,0.0
66000,123,1456.186133801937,2632.790684842494,4,1417.8248867988586,0.0
72000,123,1587.2291150093079,8645.537273438626,4,1392.0986783504486,0.0
78000,123,1444.7557044625282,11245.643900842295,4,1248.0208086967468,0.0
84000,123,1855.9314572811127,74073.77954952802,4,1502.2402420043945,0.2
90000,123,1719.279979646206,47544.03336177955,4,1506.7720477581024,0.2
96000,123,1748.711438536644,61510.65832165059,4,1346.8547446727753,0.6000000000000001
102000,123,2279.137257695198,81156.23819849358,4,1685.3023397922516,0.8
108000,123,1481.58523529768,235934.8877189312,4,1137.3772752285004,0.2
114000,123,2320.363597214222,20849.371169765913,4,1328.9286510944366,0.6000000000000001
120000,123,2218.23792719841,29693.27264463647,4,1340.0119984149933,0.2
126000,123,2300.009804189205,2945.2588711848725,4,2211.250358104706,0.8
132000,123,2323.5665398836136,7057.12717206029,4,2218.9576530456543,1.0
138000,123,2323.5830466151237,1904.6091912150102,4,2266.9800255298615,1.0
144000,123,2292.463611125946,4379.433002681993,4,2190.6010131835938,0.6000000000000001
