step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,682.0150604844093,77684.13154497698,4,368.63425731658936,0.0
12000,0,1096.687203347683,409.9296536903958,4,852.9242331981659,0.0
18000,0,1287.0727140903473,1538.0578065957654,4,1238.6700546741486,0.0
24000,0,1399.6166219115257,28387.691633264254,4,1241.806790113449,0.0
30000,0,1532.759004831314,1665.3504212941307,4,1426.015442609787,0.0
36000,0,1328.6684800386429,14155.456246415524,4,1058.4485187530518,0.0
42000,0,1467.1342755556107,3984.4036611715214,4,1339.639077425003,0.0
48000,0,1523.1822276115417,233.89775650707182,4,1491.9107584953308,0.0
54000,0,1442.8135229349136,1440.9284257340225,4,1373.4926595687866,0.0
60000,0,1446.2212651371956,2174.793015428639,4,1090.1020295619965,0.0
66000,0,1430.464521408081,6428.425388686887,4,1303.5258195400238,0.0
72000,0,1764.9042047262192,19092.375434006026,4,1477.6008977890015,0.4
78000,0,2126.8972811698914,12849.49906844328,4,2006.3168444633484,0.8
84000,0,1632.4144399762154,36194.48441508366,4,1376.2455492019653,0.8
90000,0,2394.7679756879807,3593.7956172446297,4,1807.1814894676208,0.8
96000,0,2452.546885073185,28653.708342260667,4,2040.9095957279205,1.0
102000,0,2186.663398683071,33417.20600919774,4,1959.1859693527222,1.0
108000,0,2394.263858139515,35632.50508554771,4,2165.831000328064,0.2
114000,0,1703.0211483836174,26247.254152021676,4,1544.9018971920013,0.0
120000,0,1402.5909752249718,2874.9956321744153,4,1313.253501176834,0.0
126000,0,2346.9129453897476,1751.231376710866,4,2263.4509580135345,0.8
132000,0,434.0656177997589,4957.409373069391,4,373.48614025115967,0.0
138000,0,1632.001242697239,5848.273563179765,4,1398.53235912323,0.2
144000,0,1201.4717648625374,9770.688666190486,4,843.8182244300842,0.0
