step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,789,117.42340531349183,484.70917510551317,5,0.0
12000,789,149.9026752233505,54.515095493800345,5,0.0
18000,789,121.72815762758255,2252.1857301065675,5,0.0
24000,789,171.79673055410385,703.6224178681116,5,0.0
30000,789,126.64810106754302,1628.2223804887167,5,0.0
36000,789,99.63539066314698,573.868084513733,5,0.0
42000,789,128.12858219146727,1000.3716984650265,5,0.0
48000,789,132.92080653905867,1570.0475682681868,5,0.0
54000,789,706.356934595108,625131.3507104863,5,0.4
60000,789,171.36586453914643,90.11685420744624,5,0.0
66000,789,428.75416494607924,320089.7880470653,5,0.2
72000,789,1166.0233585953713,652710.749594571,5,0.8
78000,789,2207.1710215687754,10537.015841575696,5,1.0
84000,789,720.0708497405052,1018082.7850097787,5,0.4
90000,789,1875.6867956399917,940960.0864051746,5,0.8
96000,789,846.7949667334557,1015011.2226864306,5,0.4
102000,789,1515.0131746768952,647778.1233498045,5,0.8
108000,789,780.7113557457924,529826.1610284657,5,0.8
114000,789,886.3641676872969,766440.9090558623,5,0.6000000000000001
120000,789,1145.6503307700157,871750.933987494,5,0.6000000000000001
126000,789,777.8461838483811,606555.5126491764,5,0.4
132000,789,968.4611742854119,1422682.4873031953,5,0.4
138000,789,1884.4331887722014,271593.8889882986,5,0.8
144000,789,891.0503031969071,506046.75597110356,5,0.4
