step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,313.47398310899734,7.935874865508164,4,304.6627279520035,0.0
12000,456,953.98493039608,1658.496583101957,4,866.1516900062561,0.0
18000,456,882.3457551002502,30157.287490116152,4,653.4671392440796,0.0
24000,456,1440.6066212058067,20614.864055300957,4,1212.332598209381,0.0
30000,456,1303.4061763882637,10146.859613819304,4,1179.7752017974854,0.0
36000,456,1394.2911205887794,655.1070458951098,4,1335.0593421459198,0.0
42000,456,1068.1638518571854,96158.23783267559,4,695.8824050426483,0.0
48000,456,1441.9305413365364,26189.468159665368,4,1261.5471620559692,0.0
54000,456,1498.7414397597313,2796.9946856868733,4,759.804661989212,0.0
60000,456,1230.6414067745209,23219.613909835814,4,516.5962252616882,0.0
66000,456,1495.7553455233574,11072.293160572603,4,1343.6106598377228,0.0
72000,456,1482.195053577423,160610.77550863192,4,1042.7087683677673,0.2
78000,456,2230.3207936286926,4947.380647228486,4,2124.0023396015167,0.2
84000,456,2337.242390036583,7688.763771038429,4,1624.424061536789,0.0
90000,456,2273.5941568613052,23857.13634590744,4,1557.1603796482086,0.6000000000000001
96000,456,2295.1810384988785,5367.532885341235,4,2191.0967757701874,0.6000000000000001
102000,456,2689.05758780241,656.1598220429119,4,2566.3586490154266,1.0
108000,456,2511.9664582014084,2139.8986143898987,4,2414.713845014572,0.8
114000,456,2465.3819804787636,42843.13512017139,4,2222.735340833664,1.0
120000,456,2479.8035697340965,5535.036491212669,4,2379.7016439437866,1.0
126000,456,2577.9674848914146,8761.777329259714,4,2413.4084343910217,1.0
132000,456,2561.1507583260536,7645.049564694605,4,2306.7641780376434,1.0
138000,456,2450.0719279050827,1921.9526393638164,4,1246.797231912613,0.8
144000,456,2552.388490974903,1513.15000948909,4,2029.615995168686,1.0
