step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,349.87735787034035,627.0162733107958,4,312.34533071517944,0.0
12000,0,1103.5642018318176,11653.310216803822,4,686.6501079797745,0.0
18000,0,1197.0671435594559,4998.646295952554,4,995.2708797454834,0.0
24000,0,1461.9833751916885,194.97655277498055,4,1399.9433510303497,0.0
30000,0,1440.3291075229645,1091.8921535017691,4,1404.668588399887,0.0
36000,0,1361.5516864657402,821.0105686127503,4,1104.8187983036041,0.0
42000,0,1415.7746121883392,390.4102672437487,4,1375.7632369995117,0.0
48000,0,1437.702650129795,600.3433916253161,4,1363.833327293396,0.0
54000,0,1419.8949799537659,1005.0575809604326,4,1291.1606419086456,0.0
60000,0,1579.8319578766823,18115.723351005476,4,1319.8348009586334,0.0
66000,0,1477.1369988918304,10313.20228308881,4,1297.0374083518982,0.0
72000,0,1411.5816413164139,562.9007634764603,4,1338.8726034164429,0.0
78000,0,1588.385953426361,15886.462556638231,4,1345.7606360912323,0.0
84000,0,1654.5137848854065,2192.125571881265,4,1614.112863779068,0.0
90000,0,1617.4173043370247,64861.88398663863,4,1127.7553293704987,0.4
96000,0,1900.1085887551308,116523.31274971337,4,1415.5943157672882,0.4
102000,0,2025.6623589396477,21233.274708937406,4,1639.279310464859,0.2
108000,0,1977.7592241764069,107374.84070293601,4,1529.7672555446625,0.8
114000,0,2267.467198729515,109.16306213532158,4,2253.3037106990814,1.0
120000,0,2256.8679283857346,6979.951669088325,4,2142.9262475967407,1.0
126000,0,1480.3861755728722,422.0618592290457,4,1433.9086837768555,0.0
132000,0,2181.0806491971016,43915.03208758068,4,1485.2575986385345,1.0
138000,0,1840.464942932129,227799.0360404839,4,1399.348159790039,1.0
144000,0,2006.600298345089,27322.114286969398,4,1094.8162107467651,0.8
