step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,378.8211527466774,238.1271065964589,4,339.08233165740967,0.0
12000,789,839.643241584301,11437.786884167848,4,638.5838980674744,0.0
18000,789,1330.9474974870682,2212.537667562026,4,1215.889042377472,0.0
24000,789,1316.3002626299858,101.61062522938148,4,1245.547191143036,0.0
30000,789,1586.8775340914726,16780.768472256543,4,1340.3396520614624,0.0
36000,789,1482.6668990254402,4240.957647716121,4,1393.2034182548523,0.0
42000,789,1484.4157854914665,11526.130180298089,4,1391.7747640609741,0.0
48000,789,1468.1713653206825,14231.18229190686,4,1355.9625523090363,0.0
54000,789,1344.8193590044975,56566.42699165339,4,886.8619034290314,0.0
60000,789,1299.3010483384132,17465.94135724105,4,1142.4857759475708,0.0
66000,789,1529.532575070858,6557.334155114535,4,1449.9428253173828,0.0
72000,789,1387.731461584568,21306.22464340203,4,793.1822299957275,0.0
78000,789,1635.7094319462776,1460.2802927699365,4,1541.4077677726746,0.0
84000,789,1532.8423825502396,2531.0349643210234,4,1444.6481335163116,0.0
90000,789,1537.6427886486053,4960.9897884153725,4,1351.237706899643,0.0
96000,789,1614.4234807491302,2131.166571528025,4,1422.2238702774048,0.0
102000,789,1634.906815469265,2702.0011310103177,4,1566.9220972061157,0.0
108000,789,1642.9416280388832,6736.497818861023,4,1508.5242059230804,0.0
114000,789,1664.38837236166,516.0464507313965,4,1570.5864794254303,0.0
120000,789,1562.6488406062126,4754.483133416649,4,1481.382451057434,0.0
126000,789,1624.0629130601883,389.2922559406872,4,1604.0153319835663,0.0
132000,789,1589.1430508494377,328.3366829551633,4,1533.2188837528229,0.0
138000,789,1629.138167321682,2124.433368434565,4,1553.2500970363617,0.0
144000,789,1686.2672088742256,2180.533349649048,4,1481.9986054897308,0.0
