step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,367.70462930202484,477.28245498043947,4,318.8253062963486,0.0
12000,2024,853.3128093481064,45633.77810396554,4,419.4424424171448,0.0
18000,2024,1430.5875201821327,1885.7754617866738,4,1333.185296535492,0.0
24000,2024,1419.3801645040512,42267.634254982484,4,943.376867055893,0.0
30000,2024,1424.094152212143,5924.263107117954,4,1296.5879514217377,0.0
36000,2024,1499.67591381073,477.5725229031513,4,1477.7875716686249,0.0
42000,2024,1487.6947395801544,14.565475800708706,4,1478.2004344463348,0.0
48000,2024,1521.0629195570946,605.0823734352999,4,1461.3051872253418,0.0
54000,2024,1502.5774335861206,1996.6242913544,4,1349.4608976840973,0.0
60000,2024,1523.8995779752731,43.49169886624859,4,1499.8165125846863,0.0
66000,2024,1497.3393014073372,36.13631692526562,4,1457.190622329712,0.0
72000,2024,1521.0379400253296,2143.3316680419193,4,1395.766812324524,0.0
78000,2024,1517.2457166910172,256.0267664098085,4,1488.866723060608,0.0
84000,2024,1527.8867493867874,259.74692572677446,4,1510.6077461242676,0.0
90000,2024,1533.7646234631538,318.96262171798776,4,1506.8382215499878,0.0
96000,2024,1528.9094232320786,196.95878592186713,4,1491.5809874534607,0.0
102000,2024,1515.7537501454353,541.504445549786,4,1475.7781314849854,0.0
108000,2024,1534.15293353796,288.1455755207706,4,1514.4772720336914,0.0
114000,2024,1500.2939148545265,297.3995184411667,4,1452.7995693683624,0.0
120000,2024,1540.9788832068443,24.005205799892618,4,1528.8416152000427,0.0
126000,2024,1527.4931706786156,318.30296660181597,4,1466.7698321342468,0.0
132000,2024,1517.215670824051,425.68815955341944,4,1391.0401690006256,0.0
138000,2024,1501.777794957161,586.8023158126698,4,1466.2547023296356,0.0
144000,2024,1540.7207176089287,39.47741902029639,4,1531.050595998764,0.0
