step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,279.4984779059887,4.4052794781720515,4,270.37572264671326,0.0
12000,789,240.85013261437416,81.07884043226927,4,230.70608413219452,0.0
18000,789,1131.808793604374,16591.622144595305,4,523.7671172618866,0.0
24000,789,1333.1533344984055,1667.9518217377201,4,1286.3176214694977,0.0
30000,789,1282.1852779984474,5952.1903937947145,4,1197.4742867946625,0.0
36000,789,1340.2013493776321,1925.1213792125855,4,1289.5195326805115,0.0
42000,789,1447.7638731598854,91.80411439360402,4,1397.9229545593262,0.0
48000,789,1603.939722597599,10718.443474415866,4,1431.0256516933441,0.0
54000,789,1545.4709278941154,25090.96807464192,4,940.1884613037109,0.0
60000,789,1462.2911021709442,1234.248327618993,4,1415.549967765808,0.0
66000,789,1548.0773844718933,34072.96083320898,4,1433.1469597816467,0.0
72000,789,1604.880350291729,50606.99511229174,4,1452.6867730617523,0.0
78000,789,1686.7656146883965,99206.62907594243,4,1513.4192914962769,0.0
84000,789,1640.9604553580284,89218.3569787913,4,1434.4688708782196,0.0
90000,789,1688.6855310797691,526915.5276225625,4,668.9216175079346,0.0
96000,789,1757.2109112739563,58813.75588116595,4,1439.1562826633453,0.0
102000,789,1471.3600073456764,1656.159769757877,4,1370.2266073226929,0.0
108000,789,1741.8708110451698,1513.62007834067,4,1439.0656034946442,0.0
114000,789,2001.7361287474632,64850.77911481799,4,1661.2657234668732,0.0
120000,789,2323.224397778511,15968.606694068878,4,2000.710838317871,1.0
126000,789,2427.537150800228,38565.756591197256,4,2081.5291805267334,1.0
132000,789,2627.0085871219635,256.79157194497674,4,2548.64444732666,1.0
138000,789,2634.7097175717354,4552.421159349477,4,2512.0037426948547,1.0
144000,789,2512.0603229403496,45043.25751936694,4,1632.0162630081177,0.8
