step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,682.0150604844093,77684.13154497698,4,368.63425731658936,0.0
12000,0,1383.372333407402,189.97364926296117,4,1268.946895122528,0.0
18000,0,1378.93133187294,3202.0556918889247,4,1298.8995356559753,0.0
24000,0,1507.1017568707466,325.4257243780682,4,1461.869464635849,0.0
30000,0,1262.1369839310646,12870.892655748365,4,1128.2092275619507,0.0
36000,0,1552.446112215519,1394.0272322686858,4,1474.2431564331055,0.0
42000,0,1538.282387495041,1324.2016918251186,4,1420.6600677967072,0.0
48000,0,1612.38395434618,90.17068772253508,4,1509.7630968093872,0.0
54000,0,1606.5612543225288,221.91910234924077,4,1588.5719912052155,0.0
60000,0,1322.3409846425056,62051.58897952553,4,369.02605950832367,0.0
66000,0,1576.5402656197548,376.0192950633145,4,1508.4701919555664,0.0
72000,0,1542.8734309077263,252.81851768082603,4,1442.2853429317474,0.0
78000,0,1584.3250651359558,1129.909323664052,4,1532.3778297901154,0.0
84000,0,1599.0986644625664,1.6387091789087502,4,1572.7377936840057,0.0
90000,0,1348.486813545227,6357.2105362598895,4,984.3602845668793,0.0
96000,0,1452.6775478720665,5700.149302987948,4,1339.210697889328,0.0
102000,0,1585.5584877729416,572.3292036036025,4,1514.0596897602081,0.0
108000,0,1389.7361373901367,1037.409469123143,4,1315.9752225875854,0.0
114000,0,1526.9474371671677,43.8100832006391,4,1511.1373512744904,0.0
120000,0,1564.2363712787628,59.18523293556135,4,1548.050752878189,0.0
126000,0,1273.2588128447533,3430.6632986453883,4,1151.3377032279968,0.0
132000,0,1611.8287147283554,270.04668104776516,4,1580.1255402565002,0.0
138000,0,1634.154198229313,7461.785176077287,4,1483.5311994552612,0.0
144000,0,1561.802857041359,2993.5190588086934,4,1316.7379350662231,0.0
