step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,442.68746000528336,2740.94256691098,4,353.699289560318,0.0
12000,456,341.94335502386093,3382.9162610433395,4,292.96826219558716,0.0
18000,456,959.7101275920868,15548.866011483462,4,752.4525525569916,0.0
24000,456,1180.5190414786339,6995.917886578824,4,1070.8319003582,0.0
30000,456,1209.8022597432137,29702.940768501576,4,826.1602880954742,0.0
36000,456,1132.356604874134,24366.50977630661,4,1022.6051530838013,0.0
42000,456,1278.2651289105415,6640.542306546865,4,1115.2543995380402,0.0
48000,456,1307.1786723136902,17481.09283000149,4,1183.197189092636,0.0
54000,456,1426.5141213536263,1068.4621393535351,4,1307.3794558048248,0.0
60000,456,1361.6132033467293,248.9427256428415,4,1306.1825766563416,0.0
66000,456,1436.0825418829918,1018.149905617173,4,1397.1343586444855,0.0
72000,456,1398.7418985962868,1804.1994041249989,4,1255.7750384807587,0.0
78000,456,1469.991603910923,96.18293304757572,4,1381.654304742813,0.0
84000,456,1390.1705594658852,333.60356148093365,4,1348.9428927898407,0.0
90000,456,1363.4157727956772,2153.232502192872,4,1208.9014229774475,0.0
96000,456,1355.6227060556412,1104.372646605223,4,1307.0393891334534,0.0
102000,456,1247.197464644909,168.69174442547637,4,1135.0781404972076,0.0
108000,456,1376.5133255124092,581.5261264214788,4,1277.012365579605,0.0
114000,456,1488.1647456884384,1764.5070224788876,4,1363.219685792923,0.0
120000,456,1438.9930032491684,433.1127566441762,4,1342.3270409107208,0.0
126000,456,1468.4066128730774,310.2880074272898,4,1394.1761939525604,0.0
132000,456,1413.9382543563843,441.4646955033683,4,1370.3129296302795,0.0
138000,456,1482.4506967067719,36.51810007943205,4,1399.8642733097076,0.0
144000,456,1405.1339382529259,694.6395804187973,4,1318.1914384365082,0.0
