step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,456,118.5684855043888,997.1665277496572,5,0.0
12000,456,118.42837791144848,757.6441199525207,5,0.6000000000000001
18000,456,156.78771159648895,129.46971683437621,5,0.0
24000,456,150.70140688419343,460.99066206921634,5,0.0
30000,456,147.6085799574852,368.5792862382424,5,0.0
36000,456,146.3425760149956,681.4923082767058,5,0.0
42000,456,412.56990296840667,380394.9177802092,5,0.2
48000,456,661.0928605854511,511381.1082291946,5,0.4
54000,456,768.1153915762901,832149.7867528666,5,0.4
60000,456,1372.7144473671913,274110.85687562847,5,1.0
66000,456,1246.7090074539185,981892.9351278376,5,0.6000000000000001
72000,456,934.2328698635101,813014.7824721464,5,0.6000000000000001
78000,456,646.2970472931862,626796.5700315597,5,0.4
84000,456,1083.9766360998153,871852.973865428,5,0.6000000000000001
90000,456,567.1737526416779,912357.5699917045,5,0.2
96000,456,725.5977050185204,644379.6085420337,5,0.6000000000000001
102000,456,1432.279128241539,1368003.2647945597,5,0.6000000000000001
108000,456,1673.6451532006263,142770.97548122186,5,1.0
114000,456,981.1700456917285,1311517.5779554956,5,0.4
120000,456,706.5891329050064,772565.7967306543,5,0.4
126000,456,1249.3921783208848,795476.7689645141,5,0.8
132000,456,1419.3707632184028,1240586.7507442173,5,0.6000000000000001
138000,456,150.07436853647232,186.43192190864752,5,0.0
144000,456,140.42036356925965,642.0505221375009,5,0.0
