step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,342.37095243930816,751.992817458244,5,0.0
12000,0,1020.181383061409,43503.45499309692,5,0.0
18000,0,1156.7078907966613,11893.33113982009,5,0.0
24000,0,1449.5753703594207,916.0253341691359,5,0.0
30000,0,1433.197003698349,1073.2536399518006,5,0.0
36000,0,1310.205108833313,13798.113099273936,5,0.0
42000,0,1407.7723371505738,612.9897293330359,5,0.0
48000,0,1422.9287855625153,1541.592914980617,5,0.0
54000,0,1394.1481123447418,4068.299144103383,5,0.0
60000,0,1527.8325264930725,27106.49683434781,5,0.0
66000,0,1441.117080783844,14222.074214846858,5,0.0
72000,0,1397.0398337364197,1479.4964110752294,5,0.0
78000,0,1539.8608899593353,23688.25583987306,5,0.0
84000,0,1646.4336006641388,1970.5410641590665,5,0.0
90000,0,1519.4849093437194,96600.18293560273,5,0.4
96000,0,1803.2057341575623,134343.30070807255,5,0.4
102000,0,1948.38574924469,45783.328061437234,5,0.2
108000,0,1888.160830450058,120670.4913189112,5,0.8
114000,0,2264.6345011234284,121.99317523913867,5,1.0
120000,0,2234.079592227936,7831.505076020436,5,1.0
126000,0,1471.0906772136689,748.577843151544,5,0.0
132000,0,2041.916039085388,129770.21760341153,5,1.0
138000,0,1752.2415863037108,209766.08030428804,5,1.0
144000,0,1824.2434808254243,186761.6301947286,5,0.8
