step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,124.45993353128434,816.1551571599996,5,0.0
12000,123,124.09137942790986,161.58607195592305,5,0.0
18000,123,81.78097944259643,417.62736443900906,5,0.0
24000,123,359.2592317223549,204990.52782717271,5,0.2
30000,123,186.60463951230048,1814.4355310658163,5,0.2
36000,123,266.05428160429,13390.169453626657,5,0.4
42000,123,166.11080957651137,217.67587901801218,5,0.0
48000,123,1538.984333407879,1541773.4082540225,5,0.6000000000000001
54000,123,1844.4265955924989,951198.3895394489,5,0.8
60000,123,1804.2724666714669,940963.5126597681,5,0.8
66000,123,1882.5778294026852,1033573.1839085154,5,0.8
72000,123,1350.2012712001801,684331.3789221001,5,0.8
78000,123,2009.3599657535553,375912.47392126394,5,1.0
84000,123,1887.292331290245,240400.9045683194,5,0.8
90000,123,1948.9530001342296,1027397.8809701403,5,0.8
96000,123,1825.1105905592442,937832.5828896897,5,0.8
102000,123,2322.9988444924356,26183.476108284565,5,0.8
108000,123,1985.5094677448274,471908.41791852505,5,1.0
114000,123,2017.2039576888085,204275.97559472226,5,1.0
120000,123,1739.7968603372574,1029990.6281657387,5,0.8
126000,123,1820.0260622501373,589514.5953548601,5,1.0
132000,123,2274.7480852484705,16129.331868020063,5,1.0
138000,123,1523.8903749942779,1651849.4903067723,5,0.6000000000000001
144000,123,2321.4757446527483,73158.71103332214,5,1.0
