step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,2024,121.7766743183136,330.5455106828126,5,0.0
12000,2024,108.10467164516449,345.1077978058589,5,0.0
18000,2024,147.7402283668518,318.7810476398074,5,0.0
24000,2024,82.45980224609374,391.73725911435696,5,0.0
30000,2024,138.36337592601777,226.74194415500625,5,0.0
36000,2024,160.77033166885377,538.8737711824975,5,0.0
42000,2024,387.39198776483533,66334.44702437999,5,0.2
48000,2024,288.53246161937716,34288.309825925986,5,0.0
54000,2024,706.652818608284,314749.22410917794,5,0.4
60000,2024,143.20732741355897,4228.339082569687,5,0.0
66000,2024,624.5962949693203,442374.7876433135,5,0.4
72000,2024,1327.0484580755233,148253.57367146199,5,1.0
78000,2024,1908.3269984006881,65804.47461465398,5,1.0
84000,2024,1025.16590590477,399689.3155549723,5,0.6000000000000001
90000,2024,949.7454594135285,515566.0786219359,5,0.6000000000000001
96000,2024,693.0400268435478,529278.6562538623,5,0.4
102000,2024,1544.7663429498673,770901.5663451195,5,0.8
108000,2024,1630.811882829666,214100.51415717875,5,1.0
114000,2024,1515.158626139164,799790.2590152107,5,0.8
120000,2024,558.387310051918,638241.3849424679,5,0.2
126000,2024,923.129329252243,1220532.7790592005,5,0.4
132000,2024,1063.6451043188572,1052003.249903299,5,0.6000000000000001
138000,2024,1409.555329310894,1131518.2913014668,5,0.6000000000000001
144000,2024,1377.7702832818031,1307253.8155477508,5,0.6000000000000001
