step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,120.19914519190789,1167.4227337391023,5,0.0
12000,0,87.32785627245903,123.5199298610391,5,0.0
18000,0,330.02136595249175,128800.20402896527,5,0.4
24000,0,148.60692207813264,190.9145366326125,5,0.0
30000,0,163.28994392156602,31.789971598572983,5,0.0
36000,0,682.1631440162658,305389.10866634577,5,0.6000000000000001
42000,0,355.03829832077025,80506.97300405141,5,0.4
48000,0,1036.1750773966312,508336.9959305313,5,0.8
54000,0,1291.7025119662285,521577.9391744002,5,1.0
60000,0,454.55218343138694,184442.19447587704,5,0.4
66000,0,886.7681284189224,1100737.0228838902,5,0.2
72000,0,1171.9165415406228,1353670.7164323032,5,0.4
78000,0,1331.8870049715042,928846.3252140613,5,0.8
84000,0,1306.209506380558,648616.2645709466,5,0.8
90000,0,1611.1336305081845,886857.4672573725,5,0.8
96000,0,930.6018745720387,556215.9166688471,5,0.6000000000000001
102000,0,1090.1750081658363,952491.7815413167,5,0.4
108000,0,1104.8460856914521,1630912.5664311454,5,0.4
114000,0,1924.9026792764664,52310.747273033674,5,0.8
120000,0,1683.754986345768,916310.199416804,5,0.8
126000,0,1905.2350542783738,233370.59922902184,5,1.0
132000,0,1845.3350233197211,303168.48084904905,5,0.8
138000,0,2063.867870414257,119513.66136959483,5,1.0
144000,0,1733.544803750515,254409.61961835012,5,1.0
