step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,131.94343473911286,780.4768166358431,5,0.0
12000,123,142.71207910776138,486.34128014523156,5,0.0
18000,123,149.03717489242553,91.10819242499103,5,0.0
24000,123,184.9440123796463,3524.2484636625704,5,0.0
30000,123,84.4922393143177,395.15045577775834,5,0.0
36000,123,139.67983844280243,252.5088589342971,5,0.0
42000,123,570.6527112364769,345655.7377552837,5,0.4
48000,123,1098.2602671325208,912765.6126053585,5,0.6000000000000001
54000,123,136.91627169847487,1086.7346915898445,5,0.0
60000,123,226.3177400946617,10560.45754722713,5,0.2
66000,123,453.6453293263912,332665.895954544,5,0.2
72000,123,715.6915255606175,368953.8634180903,5,0.8
78000,123,1709.294113945961,897668.0163016292,5,1.0
84000,123,2230.135895705223,11338.699058190294,5,1.0
90000,123,1942.8547853708267,121873.74980345942,5,1.0
96000,123,769.3677316844463,537317.7796292882,5,0.6000000000000001
102000,123,600.4193088054657,371199.1459349954,5,0.4
108000,123,1380.538147994876,1352541.6414319775,5,0.6000000000000001
114000,123,2089.211155128479,268189.3296095522,5,1.0
120000,123,1042.0228106915952,1582777.0225209426,5,0.4
126000,123,1718.909045612812,975280.4921343148,5,0.8
132000,123,2331.584687721729,8372.50744423599,5,1.0
138000,123,867.3491693079471,565340.7142908907,5,0.6000000000000001
144000,123,2061.348871898651,181221.82683989726,5,1.0
