step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,163.11176238954067,86.79911317968082,4,112.29684722423553,0.0
12000,456,113.84164541214705,1699.355901700758,4,80.00299289822578,0.0
18000,456,90.43529287725687,393.5915850781541,4,52.592864006757736,0.0
24000,456,142.29255022853613,198.77099168302144,4,100.223429530859,0.0
30000,456,213.61087629199028,3198.0515147661886,4,141.66576373577118,0.0
36000,456,1238.5637071058154,449594.7357678209,4,384.3580130934715,1.0
42000,456,118.5858431905508,44.00511465254397,4,103.6221626996994,0.0
48000,456,1304.263500019908,982275.9705230412,4,119.56026470661163,0.4
54000,456,1636.2651957571507,157230.72773825275,4,179.44342124462128,0.8
60000,456,1884.1370077133179,541305.8531245302,4,624.3434352874756,1.0
66000,456,1977.220154196024,217871.04657607278,4,1357.4283374547958,1.0
72000,456,976.9060943573713,1142735.6853119258,4,183.7257775068283,0.8
78000,456,1873.8089697510004,325049.3681071165,4,159.45282578468323,0.8
84000,456,2041.8363856971264,518934.1209912503,4,166.7544636130333,0.8
90000,456,1501.6339994892478,1347084.141425969,4,74.38821971416473,0.6000000000000001
96000,456,1979.710522428155,97819.85220162982,4,541.3461802601814,1.0
102000,456,2258.3536805063486,7315.399674521154,4,2061.5270045399666,1.0
108000,456,1690.4223420768976,579233.4258188104,4,77.68203350901604,0.8
114000,456,2216.9497031867504,231106.72987266726,4,598.8619483411312,1.0
120000,456,2149.436392918229,68909.33767631745,4,1310.7443118095398,1.0
126000,456,2022.6933716386557,988903.6641810535,4,151.7200332581997,0.8
132000,456,2349.076260074973,12633.020536837887,4,2091.2580668330193,1.0
138000,456,2421.8824408352375,3590.205301763441,4,2356.178529858589,1.0
144000,456,2270.518606647849,9476.703205643453,4,1829.6862412691116,1.0
