step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,127.81426127254963,587.6383067582615,4,97.56712716817856,0.0
12000,789,85.4784776493907,108.96473925184995,4,62.799071222543716,0.0
18000,789,93.02583758533001,20.185808631132428,4,84.46652022004128,0.0
24000,789,503.6579334586859,288288.9374995236,4,64.5379695892334,0.4
30000,789,657.0675793588161,348200.2143724756,4,152.37146252393723,0.4
36000,789,627.2581191062927,127345.06178968698,4,135.69368967413902,0.4
42000,789,419.8378670960665,100519.45543680641,4,76.01465648412704,0.4
48000,789,438.9050576835871,292250.8576711419,4,112.24849566817284,0.2
54000,789,1056.2813506275415,32384.255681426348,4,117.65233528614044,0.8
60000,789,1216.9702001661062,85890.98127947233,4,140.8698902130127,0.8
66000,789,522.4102540016174,175443.36420680932,4,142.04065644741058,0.4
72000,789,594.2234426736832,732983.595615333,4,101.39820098876953,0.2
78000,789,703.1362053453922,593844.1349334328,4,163.3337785601616,0.4
84000,789,905.1271802634001,150783.83096253235,4,166.1069803237915,0.8
90000,789,1043.1414151489735,192911.38635177724,4,365.9130389094353,0.8
96000,789,1019.8458438366652,153921.761736974,4,119.88241830468178,0.8
102000,789,1711.2322655171156,247202.93583213686,4,177.9897193312645,0.8
108000,789,883.2613039463758,743284.8736014221,4,92.16718018054962,0.4
114000,789,965.6765303462744,376918.1294353762,4,100.66671442985535,0.6000000000000001
120000,789,1664.4408523589373,58407.223464760296,4,947.1342005729675,1.0
126000,789,1413.0577399730682,23034.69350066066,4,1223.6233063936234,1.0
132000,789,584.4746620878577,764531.7956601112,4,105.60917836427689,0.2
138000,789,1073.130936704576,444024.6300809183,4,94.08609801530838,0.4
144000,789,732.255784034729,454907.64343909215,4,109.75131893157959,0.4
