step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,135.2393181324005,770.707102326743,5,0.0
12000,123,149.53474382162094,536.8828970926506,5,0.0
18000,123,822.1782359838486,367527.86050463625,5,0.6000000000000001
24000,123,550.2448723614216,534915.1146986473,5,0.4
30000,123,140.57270946502686,926.4621432676493,5,0.0
36000,123,237.88859899640084,48762.46597554798,5,0.2
42000,123,274.541088449955,82159.59857760122,5,0.2
48000,123,591.5227449893952,604692.1906336467,5,0.4
54000,123,448.634266525507,139554.78633730207,5,0.8
60000,123,271.7124996304512,24327.82869742839,5,0.4
66000,123,723.6551106333733,327337.0079356555,5,0.8
72000,123,506.9235638856888,147607.44428526855,5,0.6000000000000001
78000,123,465.1007274508476,86228.8855569473,5,0.6000000000000001
84000,123,1144.2272592186928,580579.831444786,5,1.0
90000,123,258.4644460260868,34341.41539982758,5,0.4
96000,123,623.4651348888874,253879.8861702615,5,0.6000000000000001
102000,123,1008.11245033741,405510.34259142575,5,0.8
108000,123,1104.5670900702476,366369.10372376465,5,1.0
114000,123,1082.337266910076,122348.94720856551,5,1.0
120000,123,1203.9272228956222,565230.1298977338,5,0.8
126000,123,1746.1887319207192,158818.76151809868,5,1.0
132000,123,2002.6808067798615,38269.74937533855,5,1.0
138000,123,1642.775087237358,336443.9362152716,5,0.8
144000,123,2054.1252728939057,41704.65071025779,5,0.8
