step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,192.6335089057684,977.7688824126511,4,45.94569829106331,0.0
12000,0,221.50908257067204,57.29421831924998,4,205.5587300658226,0.0
18000,0,114.45689364616373,13960.609535181982,4,16.709728684363654,0.0
24000,0,2094.0647602677345,150731.4241817605,4,1520.5097200870514,1.0
30000,0,1918.5253855139017,224531.57899106713,4,881.2850848734379,1.0
36000,0,2349.5334500670433,46704.53915597239,4,1536.7946636676788,1.0
42000,0,2516.7532680630684,4254.160937721081,4,2406.6736395955086,1.0
48000,0,2136.1721726953983,92020.53017275814,4,1291.5678426623344,1.0
54000,0,2511.067996919155,351.23510556059244,4,2476.2013527154922,1.0
60000,0,2332.4678060933948,54915.36191780579,4,1747.806991815567,0.8
66000,0,1949.992785871029,181328.4638102677,4,1231.6561309695244,0.6000000000000001
72000,0,2285.1782059520483,25601.991088348925,4,1592.023384153843,1.0
78000,0,2545.781289294362,1305.5410894007175,4,2478.1988303661346,1.0
84000,0,2538.188369974494,1401.673347834472,4,2470.0349118709564,1.0
90000,0,2456.6714866757393,234.59730792097415,4,2368.46768784523,1.0
96000,0,2536.899286583066,1597.8268406928698,4,2307.104914188385,1.0
102000,0,2514.4444425851107,4288.596119022553,4,2439.857580780983,1.0
108000,0,2544.428780928254,740.9473143604246,4,2511.3024819493294,1.0
114000,0,2571.5710616260767,1027.5310518235044,4,2507.734063208103,1.0
120000,0,2555.3296365886927,563.7865191237671,4,2397.4887434244156,1.0
126000,0,2588.97110915184,2094.591092098584,4,2385.011077284813,1.0
132000,0,2536.6485626995564,210.70590116903932,4,2401.4938665628433,1.0
138000,0,2523.830578997731,4120.3874475218745,4,2427.905604481697,1.0
144000,0,2352.293958209455,30189.695594632303,4,1978.8838074803352,1.0
