step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,131.67145868390799,2953.0756098377715,4,82.68982970714569,0.0
12000,789,234.5783518254757,29.290091163954866,4,217.67144167423248,0.0
18000,789,134.3670158837922,4980.38592879067,4,28.94458360504359,0.0
24000,789,490.8972512371838,368429.5044312498,4,129.22133467788808,0.2
30000,789,1256.8015109151602,499496.0124206806,4,227.46065866947174,0.6000000000000001
36000,789,1005.3005864322186,630700.6870882168,4,279.09056198596954,0.6000000000000001
42000,789,1308.891510501504,384630.28233509295,4,264.74985229969025,0.6000000000000001
48000,789,457.39389096200466,69552.00281409155,4,242.16836857795715,0.2
54000,789,1605.3541048169136,95243.60698592123,4,315.36683559417725,0.8
60000,789,1100.2360487431288,345671.50909091486,4,217.75384843349457,0.6000000000000001
66000,789,1753.5107732787728,91642.42038323144,4,501.4083197116852,1.0
72000,789,1026.564292743802,656672.8148765732,4,413.00407099723816,0.8
78000,789,2167.057344555855,124158.00768861477,4,1781.351209282875,1.0
84000,789,2118.4374575316906,54062.694345228636,4,1138.6615368127823,1.0
