step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,215.8109486848116,338.32088487494843,4,169.1568438410759,0.0
12000,2024,251.3103681653738,30.658557849079653,4,215.97250258922577,0.0
18000,2024,413.3461433649063,38801.83098117124,4,253.39480435848236,0.0
24000,2024,305.525957621634,5854.173718353009,4,239.8073963522911,0.2
30000,2024,250.18524155020714,541.2659720329355,4,217.95164394378662,0.0
36000,2024,897.828262642026,26262.687128595757,4,264.8972212076187,0.8
42000,2024,849.3982041925192,136622.5012288956,4,231.27339020371437,0.8
48000,2024,1378.522956252098,401410.4472740206,4,374.82894468307495,0.8
54000,2024,701.7136637121439,137659.1142987409,4,331.4768719673157,0.2
60000,2024,2322.867420434952,47949.15403068775,4,1895.8718492984772,1.0
66000,2024,2046.0028672665358,48299.28328423917,4,457.5652502775192,0.8
72000,2024,2432.977707564831,8462.636934472057,4,1963.9167084693909,0.8
78000,2024,2510.747797012329,6875.5399851974,4,2374.740165054798,0.8
84000,2024,2328.9581711292267,34948.012221853314,4,1620.4764292240143,0.8
90000,2024,2485.978003203869,8755.670657068944,4,1839.6634282767773,1.0
96000,2024,2210.259254157543,7005.43198685745,4,2016.0431327223778,1.0
102000,2024,2444.5043219327927,18291.998158999373,4,1910.9458024799824,1.0
108000,2024,2486.872069314122,11964.484502950554,4,2210.3951894044876,1.0
114000,2024,2474.164466291666,5447.990209999744,4,2281.0483425855637,1.0
120000,2024,2549.90978769958,288.66426960634743,4,2354.6987413167953,1.0
126000,2024,2533.353506743908,4727.582552780969,4,2424.857884198427,1.0
132000,2024,2509.049315430224,691.8394954932279,4,2137.043803691864,1.0
138000,2024,2473.946566775441,7187.876127105952,4,2388.4596814513206,1.0
144000,2024,2347.2566797584295,51333.645107798715,4,1717.1736077070236,1.0
