step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,342.37095243930816,751.992817458244,5,0.0
12000,0,1131.6891502857209,22429.775111189585,5,0.0
18000,0,1417.8126229763031,20019.599931151868,5,0.0
24000,0,1406.2166105270385,69243.93351442776,5,0.0
30000,0,1473.880583524704,10103.467292097841,5,0.0
36000,0,1378.8770233154296,19643.676961407382,5,0.0
42000,0,1543.8474351406098,8520.03644132907,5,0.0
48000,0,1128.3672759056092,35771.60603815461,5,0.0
54000,0,1612.5756754875183,2845.3602843159124,5,0.0
60000,0,1697.5461241722107,7287.264736880068,5,0.0
66000,0,1641.5387434482575,1869.490260145934,5,0.0
72000,0,1635.6371933460237,4686.508002907997,5,0.0
78000,0,1770.0382413864136,11430.322428809694,5,0.2
84000,0,1743.9924057960511,19729.548265057303,5,0.0
90000,0,646.2980359554291,164811.4047814231,5,0.0
96000,0,1627.1428946018218,233073.87198418484,5,0.8
102000,0,1953.7112320423125,16678.479759626483,5,1.0
108000,0,2224.0662092208863,11225.2662321296,5,1.0
114000,0,2310.1804793834685,19555.46672974293,5,0.2
120000,0,2491.9833871364594,28221.143212624334,5,1.0
126000,0,2173.239026403427,226181.93957565384,5,0.8
132000,0,2457.768273496628,76261.22644565444,5,0.6000000000000001
138000,0,2296.108151817322,45940.345830462335,5,0.4
144000,0,2515.3572285175323,1329.550025440497,5,1.0
