step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,2024,410.8672472953796,5061.546153224403,5,0.0
12000,2024,1046.9000253677368,89285.88301717589,5,0.0
18000,2024,1485.3880708694458,951.803386680486,5,0.0
24000,2024,1433.46693816185,11573.807550054826,5,0.0
30000,2024,1177.041409277916,207898.9448789556,5,0.0
36000,2024,1482.3755666732789,2666.7356090202757,5,0.0
42000,2024,1483.8059832572937,716.9144017132791,5,0.0
48000,2024,1481.8993491649628,5149.8396716579355,5,0.0
54000,2024,1444.6341020584107,9326.846867758348,5,0.0
60000,2024,1517.9941840171814,893.2117534162388,5,0.0
66000,2024,1402.167190217972,70224.85656910273,5,0.0
72000,2024,1492.6477647304534,1269.3366213925149,5,0.0
78000,2024,1455.9326287269591,4040.842516992194,5,0.0
84000,2024,1485.2196527957917,2755.331881486577,5,0.0
90000,2024,1451.7057462215423,12451.516589238565,5,0.0
96000,2024,1490.3708526134492,1659.5123070828388,5,0.0
102000,2024,1526.6043283462525,93.89521910560146,5,0.0
108000,2024,1481.768648481369,11709.810532554126,5,0.0
114000,2024,1542.4057437419892,648.1094405736101,5,0.0
120000,2024,1522.5503802776336,292.4033274748005,5,0.0
126000,2024,1490.7152626514435,14242.811326096711,5,0.0
132000,2024,1528.8752762317658,1072.027288439729,5,0.0
138000,2024,1455.97256360054,1215.784449453974,5,0.0
144000,2024,1553.3356293678285,689.6427420106402,5,0.0
