step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,123,329.28164172172546,70.44167187725739,5,0.0
12000,123,1018.1445425033569,88826.79737653407,5,0.0
18000,123,913.3477764129639,126036.96823076572,5,0.0
24000,123,1738.03323802948,11846.044350913751,5,1.0
30000,123,1749.2746167182922,113580.21673847009,5,0.4
36000,123,2162.5720101356505,15214.603208055418,5,1.0
42000,123,2326.5945224285124,4426.9767082710505,5,1.0
48000,123,1889.9648417949677,9778.12361386777,5,1.0
54000,123,2191.9719062805175,28761.52809188939,5,1.0
60000,123,1571.4291624069215,348216.1078407996,5,0.6000000000000001
66000,123,2451.5136400699616,4180.480379852782,5,1.0
72000,123,2349.1906979084015,34363.408278217175,5,1.0
78000,123,2495.069844865799,40782.46949683291,5,1.0
84000,123,2509.463593530655,9858.544900449035,5,1.0
90000,123,2244.481372880936,157617.53637929994,5,1.0
96000,123,2420.2236323833467,18753.40673600115,5,1.0
102000,123,2517.145101070404,9267.79383010241,5,1.0
108000,123,2162.6135847091673,114319.03386472366,5,1.0
114000,123,2609.75185880661,1307.1807782693322,5,1.0
120000,123,2524.0903182506563,30007.042116760284,5,1.0
126000,123,2606.414831495285,189.71834518996818,5,1.0
132000,123,2579.755416870117,82832.37426146917,5,1.0
138000,123,2188.9356617450712,21498.24859766235,5,0.6000000000000001
144000,123,2434.719352388382,370785.7334966491,5,1.0
