step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,619.3388998508453,77904.60421755433,5,0.0
12000,0,1360.4872457504273,2761.116422284321,5,0.0
18000,0,1362.924972629547,3682.559450059447,5,0.0
24000,0,1498.055298423767,653.2613454481871,5,0.0
30000,0,1235.3514326572417,13240.498277024222,5,0.0
36000,0,1536.8055210590362,2268.660882822738,5,0.0
42000,0,1514.7579235553742,3760.153287112245,5,0.0
48000,0,1591.8597828388215,2173.836096109244,5,0.0
54000,0,1602.9634016990663,231.1620442627169,5,0.0
60000,0,1131.6779996156693,228300.56103136236,5,0.0
66000,0,1562.9262508869172,1208.7214570270924,5,0.0
72000,0,1522.7558133125306,2213.206576793272,5,0.0
78000,0,1573.9356180667878,1387.1350447632663,5,0.0
84000,0,1593.8264903068543,140.208133524976,5,0.0
90000,0,1275.6615077495576,31285.53372335883,5,0.0
96000,0,1429.9841778755188,6850.057186242017,5,0.0
102000,0,1571.258728170395,1451.6625261558336,5,0.0
108000,0,1374.9839544296265,1866.1916123442027,5,0.0
114000,0,1523.7854199886322,82.84932558724611,5,0.0
120000,0,1560.999247598648,96.7837733034692,5,0.0
126000,0,1248.874590921402,5545.9488680202685,5,0.0
132000,0,1605.4880798339843,403.5532651044017,5,0.0
138000,0,1604.0295984745026,10133.79643399556,5,0.0
144000,0,1512.7898726463318,14256.5024906424,5,0.0
