step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,789,277.6739268541336,19.94889231275657,5,0.0
12000,789,238.82132291793823,81.38947424596417,5,0.0
18000,789,1010.2004583358764,86386.65264232291,5,0.0
24000,789,1323.786191892624,1689.6806692885305,5,0.0
30000,789,1265.2430797576903,5899.333201491582,5,0.0
36000,789,1330.064986038208,1957.5703431535471,5,0.0
42000,789,1437.7956894397735,565.6765191847173,5,0.0
48000,789,1569.356908416748,14018.687789148238,5,0.0
54000,789,1424.4144345760346,92091.59892833428,5,0.0
60000,789,1452.942875289917,1362.6329748100445,5,0.0
66000,789,1525.091299533844,28196.52112880283,5,0.0
72000,789,1574.4416348457337,42587.82332423018,5,0.0
78000,789,1652.0963500499724,80414.76135980217,5,0.0
84000,789,1599.6621384620667,75441.52262628988,5,0.0
90000,789,1484.7327483654021,603170.3336015906,5,0.0
96000,789,1693.5999855518342,64342.06626700119,5,0.0
102000,789,1451.1333273410796,3287.7127473601695,5,0.0
108000,789,1681.3097695350648,19473.413802698888,5,0.0
114000,789,1933.6420476913452,71822.10371049934,5,0.0
120000,789,2258.721685886383,32779.454227746006,5,1.0
126000,789,2358.335556745529,52868.62054195466,5,1.0
132000,789,2611.335759162903,1420.7813601303017,5,1.0
138000,789,2610.1685225963593,6425.667123609242,5,1.0
144000,789,2336.0515109539033,188677.95262392637,5,0.8
