step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,2024,357.9287647008896,835.7994847339761,5,0.0
12000,2024,766.5387359619141,71874.03263813561,5,0.0
18000,2024,1411.1070754528046,3311.770230602051,5,0.0
24000,2024,1324.1795050144196,77016.55352754083,5,0.0
30000,2024,1398.5929120540618,7694.763578339096,5,0.0
36000,2024,1495.298245382309,453.9992965233343,5,0.0
42000,2024,1485.7958785533906,28.952472845346097,5,0.0
48000,2024,1509.111373090744,1168.009094763157,5,0.0
54000,2024,1471.954126405716,6186.402931842918,5,0.0
60000,2024,1519.0829648971558,148.61758187114287,5,0.0
66000,2024,1489.309565591812,349.48552402957836,5,0.0
72000,2024,1495.9837144851685,4746.069838117752,5,0.0
78000,2024,1511.5699179649353,353.09353070231805,5,0.0
84000,2024,1524.4309487342834,254.52298504431508,5,0.0
90000,2024,1528.3793430805206,384.22819028636127,5,0.0
96000,2024,1521.443736076355,426.40151297707996,5,0.0
