step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,123,403.47552716732025,292.8127566118276,4,370.75347542762756,0.0
12000,123,1255.6552621126175,14548.391756425735,4,1092.0954501628876,0.0
18000,123,1256.4610269665718,3568.055105790818,4,1200.9940803050995,0.0
24000,123,1266.5883609056473,7995.697396744033,4,1137.4027137756348,0.0
30000,123,1490.9889261126518,66.64650513629935,4,1317.735690832138,0.0
36000,123,1429.6434574127197,2088.930181939379,4,1362.7691867351532,0.0
42000,123,1480.7024404406548,716.8375460964012,4,1418.4943203926086,0.0
48000,123,1482.232427597046,59.33708142446005,4,1443.3332238197327,0.0
54000,123,1387.10424721241,2276.5564885975823,4,1170.0066034793854,0.0
60000,123,1488.9683919548988,405.9286361012602,4,1427.8207845687866,0.0
66000,123,1420.6793047189713,587.5112141268239,4,592.7720956802368,0.0
72000,123,1509.527677476406,344.20656474418564,4,1475.3315885066986,0.0
78000,123,1448.0573976039886,3746.067100345475,4,1350.2855048179626,0.0
84000,123,1510.8667504191399,473.21365308146295,4,1475.42116689682,0.0
90000,123,1482.9748207330704,388.3465386162248,4,1335.5403571128845,0.0
96000,123,1408.260405600071,14400.141476529438,4,1196.8491940498352,0.0
102000,123,1473.4901040792465,3887.2857735796883,4,1378.2667462825775,0.0
108000,123,1113.4412247538567,164578.09419999426,4,737.558424949646,0.0
114000,123,1485.89758092165,1133.3281522004027,4,1420.4005191326141,0.0
120000,123,1519.2756737470627,8.401788463847518,4,1401.6715757846832,0.0
126000,123,1493.7703394293785,404.68756233401996,4,1394.3695108890533,0.0
132000,123,1475.650338113308,266.67869433523106,4,1306.313717365265,0.0
138000,123,1510.7168872356415,205.8750719244964,4,1490.1079070568085,0.0
144000,123,1395.0015226006508,5452.599850041114,4,1107.563931941986,0.0
