step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,308.008271753788,275.30413858126343,4,294.64349687099457,0.0
12000,2024,342.30689519643784,3369.4231120523946,4,275.8497520685196,0.0
18000,2024,491.1394094526768,81327.63357230098,4,250.16153812408447,0.0
24000,2024,1448.3964385390282,37355.84623794767,4,1023.268679857254,0.0
30000,2024,1182.0196698904037,33032.77922259087,4,1000.8950905799866,0.0
36000,2024,2047.4897802472115,189736.8892122848,4,1270.4628717899323,0.8
42000,2024,1780.6283152103424,38096.11721434743,4,1437.933931350708,0.4
48000,2024,1849.9630128145218,14743.216495388822,4,951.4840040206909,0.2
54000,2024,2286.3655101656914,10495.499198420202,4,2102.2388167381287,0.8
60000,2024,602.1539773344994,16687.217069201273,4,454.1502513885498,0.0
66000,2024,1773.6512268781662,387981.1195967446,4,650.4595942497253,0.6000000000000001
72000,2024,2369.161863088608,22006.176108008352,4,2173.8660097122192,0.6000000000000001
78000,2024,2599.370519578457,126.10133321526875,4,2565.2511253356934,1.0
84000,2024,2542.0479688048363,21475.571187504233,4,2297.6332557201385,1.0
90000,2024,2617.4693910479546,708.0889415377133,4,2526.2925136089325,1.0
96000,2024,2478.393182039261,21738.066195862437,4,2246.8676314353943,1.0
102000,2024,2406.3452512025833,28337.86701667029,4,2202.5396456718445,1.0
108000,2024,2628.765394449234,6488.575094940865,4,2463.523776292801,1.0
114000,2024,2483.930840611458,22899.68299829464,4,2172.490403175354,1.0
120000,2024,2599.578780591488,406.7740389459835,4,2560.778859615326,1.0
126000,2024,2607.2097395658493,9813.037705891476,4,2431.6719164848328,1.0
132000,2024,2503.1667541861534,2118.8882270434033,4,2363.9405751228333,1.0
138000,2024,2620.784715950489,125.84127848190928,4,2580.868357896805,1.0
144000,2024,2684.140208363533,902.8520580768724,4,2593.9710841178894,1.0
