step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,323.18017214536667,96.13881982904591,4,306.3449659347534,0.0
12000,456,232.25312027335167,15.156823877703898,4,225.62971103191376,0.0
18000,456,625.1310546398163,25837.484497785812,4,323.78811144828796,0.0
24000,456,1205.0369424819946,40.94221132975603,4,1166.6490638256073,0.0
30000,456,1437.9901908040047,5798.504243880379,4,1305.0551581382751,0.0
36000,456,1357.5547170639038,31777.8817024763,4,1110.4033863544464,0.0
42000,456,1494.0075770616531,8188.487809647199,4,1079.019742488861,0.0
48000,456,1416.2180098891258,654.5214904883308,4,1358.872103691101,0.0
54000,456,1472.4405888915062,1080.723210280941,4,1393.6356904506683,0.0
60000,456,1504.1775750517845,879.795811348352,4,1224.2591400146484,0.0
66000,456,1477.1689798235893,692.8828611161813,4,1413.766835451126,0.0
72000,456,1470.817003250122,239.7736591695584,4,1317.8444211483002,0.0
78000,456,1485.1083771586418,1840.83250429708,4,1369.301685333252,0.0
84000,456,1490.7337667942047,173.2877796779746,4,1400.3226809501648,0.0
90000,456,1463.8490981459618,2274.9999885681154,4,1300.808569431305,0.0
96000,456,1390.9897812604904,7953.082126731053,4,858.0503876209259,0.0
102000,456,1488.5233909487724,3415.5439963977624,4,1414.356115102768,0.0
108000,456,1474.631195306778,2841.067106600384,4,1342.9313762187958,0.0
114000,456,1442.5915867686272,10568.670967454198,4,1293.6855854988098,0.0
120000,456,1632.354675769806,13950.208360495473,4,1355.298453092575,0.2
126000,456,1589.1406172513962,82733.61545507803,4,1166.5140376091003,0.0
132000,456,2250.1273298859596,54711.73740061105,4,1320.1070530414581,0.6000000000000001
138000,456,1901.4705515503883,47600.82765300098,4,451.76421332359314,0.2
144000,456,2414.8796616196632,7992.286914881047,4,2183.26766204834,1.0
