step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,440.42476719617844,1282.617065112135,4,327.3118599653244,0.0
12000,789,445.1332904994488,39535.69947373635,4,257.02158558368683,0.0
18000,789,1105.056070625782,28956.13184203541,4,636.1995670795441,0.0
24000,789,1525.2321417927742,63.56998436456848,4,1512.6499967575073,0.0
30000,789,1361.350066125393,49704.14809162115,4,1152.9409878253937,0.0
36000,789,1552.4819857478142,2939.8074846556033,4,1276.74716091156,0.0
42000,789,1437.258798778057,7989.972328259829,4,1367.290512084961,0.0
48000,789,1502.8395919203758,5213.882991218258,4,1399.9256961345673,0.0
54000,789,1537.3892828822136,3293.4410161945666,4,1431.172240972519,0.0
60000,789,1552.671823978424,396.69110167366125,4,1481.1018509864807,0.0
66000,789,1422.0415434241295,19418.039984966712,4,1309.9473912715912,0.0
72000,789,1467.6512246131897,6993.269338915273,4,1398.7783648967743,0.0
78000,789,1496.438827574253,5057.445141678502,4,1396.0468564033508,0.0
84000,789,1459.7906329631805,10807.221875931291,4,1358.3511061668396,0.0
90000,789,1498.8037446141243,7906.0980097363,4,1398.1550805568695,0.0
96000,789,1512.0993779301643,8780.636426164107,4,1415.1614139080048,0.0
102000,789,1441.525946676731,399.18785587972815,4,1407.7785308361053,0.0
108000,789,1433.0579287409782,777.4724174378861,4,1405.4541754722595,0.0
114000,789,1455.8059104084969,10603.33491327421,4,1374.946721315384,0.0
120000,789,1555.1811063289642,1178.8190179049695,4,1505.1844205856323,0.0
126000,789,1534.9600422978401,12748.329115381393,4,1421.012363910675,0.0
132000,789,1501.311076104641,2849.4874839337117,4,1421.1311929225922,0.0
138000,789,1476.4792254567146,12867.148696560971,4,1404.138154745102,0.0
144000,789,1727.4423272013664,56335.019797685054,4,1382.361303806305,0.0
