step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,526.9940097928047,4624.447577341517,4,338.49355268478394,0.0
12000,2024,275.33779564499855,87.68819969265083,4,264.04550433158875,0.0
18000,2024,759.1535032391548,138063.90695402442,4,299.65867054462433,0.0
24000,2024,1477.9482613801956,414.9217619242099,4,1392.1539981365204,0.0
30000,2024,1391.9641308784485,15908.896208443517,4,1225.0480327606201,0.0
36000,2024,1579.53429967165,163.618025747139,4,1450.6212584972382,0.0
42000,2024,1484.2966848015785,1858.2464639500438,4,1418.7711358070374,0.0
48000,2024,1459.808424293995,804.407269174987,4,1419.2152676582336,0.0
54000,2024,1466.8050075769424,6059.652033176084,4,1062.6280782222748,0.0
60000,2024,1407.5418718457222,4393.29481892736,4,1335.469733953476,0.0
66000,2024,1455.017992079258,6771.6831465387595,4,1277.6707773208618,0.0
72000,2024,1433.3250427246094,16649.65141100965,4,1298.537697315216,0.0
78000,2024,1535.3617643117905,3442.5816652569956,4,1250.1799521446228,0.0
84000,2024,1458.8009794354439,1482.0574085277794,4,1328.3337655067444,0.0
90000,2024,1519.9557518363,4149.923009641385,4,1056.0452992916107,0.0
96000,2024,1638.3762363791466,3691.9457297269078,4,1364.0736105442047,0.0
102000,2024,1630.6056483983994,7352.5202206193135,4,1292.1290636062622,0.0
108000,2024,1728.3408682346344,21556.50533180978,4,1533.0299279689789,0.0
114000,2024,1322.7387800216675,53634.340364732496,4,1079.3429384231567,0.0
120000,2024,1911.6669574975967,30322.38729297766,4,1405.7657594680786,0.6000000000000001
126000,2024,2321.91348028183,78900.12438661935,4,1801.6927485466003,0.6000000000000001
132000,2024,2010.6767045259476,415584.17695981916,4,1019.0094139575958,0.2
138000,2024,1739.3798025846481,1154.7598158548828,4,1581.180648803711,0.6000000000000001
144000,2024,2339.205576479435,5723.415973924445,4,2002.100347995758,0.0
