step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,123,580.3162221908569,3597.145117113984,4,489.399671792984,0.0
12000,123,1137.2482573986053,206872.76552357257,4,532.7597625255585,0.0
18000,123,1404.6664457917213,27264.533091025703,4,840.2738561630249,0.0
24000,123,1467.148892879486,1896.7406462673005,4,1343.40811753273,0.0
30000,123,1522.6828789710999,95.04776939699582,4,1506.8565425872803,0.0
36000,123,1521.9589576125145,495.8318163388358,4,1490.2574665546417,0.0
42000,123,1495.9736508131027,1271.3013310196595,4,1402.9930970668793,0.0
48000,123,1524.398101389408,37.97493053734002,4,1516.3234479427338,0.0
54000,123,1506.9479475617409,167.2719834820472,4,1349.8760704994202,0.0
60000,123,1476.044282257557,3856.2103171382755,4,1290.533529996872,0.0
66000,123,1495.8323789834976,1380.8985911075779,4,1257.9325904846191,0.0
72000,123,1357.409695982933,88918.15043583768,4,720.3845109939575,0.0
78000,123,1531.2929607629776,757.6560925849097,4,1484.6437861919403,0.0
84000,123,1492.9801551699638,1215.5510261252577,4,1334.7249116897583,0.0
90000,123,1538.254682958126,150.82320008069772,4,1510.0082409381866,0.0
96000,123,1538.816621541977,320.5058212848794,4,1493.9807424545288,0.0
102000,123,1492.486199080944,5224.426834566559,4,1274.1641209125519,0.0
108000,123,1545.6900607347488,83.95416205725853,4,1465.3337707519531,0.0
114000,123,1534.5560458898544,22.641257771608576,4,1508.2614908218384,0.0
120000,123,1521.6323976516724,213.06525936229892,4,1436.747597694397,0.0
126000,123,1541.1942871809006,6.570883199521272,4,1534.1241590976715,0.0
132000,123,1521.3157278299332,136.03199966031383,4,1482.4517908096313,0.0
138000,123,1541.551889181137,61.5464290687166,4,1527.7068881988525,0.0
144000,123,1529.3068135976791,106.24457620229173,4,1402.786544561386,0.0
