step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,267.6693557500839,493.25949599064296,4,252.82305669784546,0.0
12000,789,240.4209958910942,125.2704775189797,4,229.80097043514252,0.0
18000,789,1078.6943628787994,340.5745417342818,4,1058.9642238616943,0.0
24000,789,1410.475657582283,41.83249140441378,4,1323.8565394878387,0.0
30000,789,1465.248085141182,1924.7577170453967,4,1298.8096139431,0.0
36000,789,1426.47868257761,1184.2112104635953,4,1386.289682149887,0.0
42000,789,1458.81776958704,191.2884136903743,4,1437.21333360672,0.0
48000,789,1427.219273507595,1028.8360384181747,4,1381.4731228351593,0.0
54000,789,1460.977495789528,493.74147203124045,4,1417.7566976547241,0.0
60000,789,1439.6100235581398,493.1031589402425,4,1410.1222560405731,0.0
66000,789,1446.3438354730606,194.5006215273945,4,1417.6423697471619,0.0
72000,789,1538.5473304986954,1485.0752167357232,4,1263.9042859077454,0.0
78000,789,1498.5953785777092,5528.522812560551,4,1360.8460187911987,0.0
84000,789,1532.2721251249313,261.9706477074489,4,1458.8001101016998,0.0
90000,789,1532.9531380534172,3132.0630913240934,4,1386.3879029750824,0.0
96000,789,1425.3603666424751,3155.092700082972,4,1047.2147772312164,0.0
102000,789,1584.79304510355,1769.7570842137,4,1478.9855194091797,0.0
108000,789,1429.8965785503387,453.3072140598949,4,1378.7166678905487,0.0
114000,789,1473.2510910630226,1760.7316538671519,4,1426.057716369629,0.0
120000,789,1391.2417866587639,5644.617060000059,4,1169.2846949100494,0.0
126000,789,1901.8948956727982,62161.68510016114,4,1499.4497590065002,0.6000000000000001
132000,789,1464.802969455719,25871.397024532267,4,1362.4132645130157,0.2
138000,789,993.733427464962,201766.40313448478,4,539.6167194843292,0.0
144000,789,1515.9265830516815,45430.55840903617,4,1348.6977269649506,0.4
