step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,405.0968403816223,361.14325438307975,4,378.16789722442627,0.0
12000,456,680.5488258600235,3508.7954114662,4,594.6651701927185,0.0
18000,456,875.5496727824211,10138.34965296027,4,719.7764568328857,0.0
24000,456,1337.1381519436836,664.1238470797847,4,1288.8474423885345,0.0
30000,456,1255.4461876153946,1689.2949955640408,4,1153.8420794010162,0.0
36000,456,1316.5565581321716,105.70884864486852,4,1275.5399224758148,0.0
42000,456,1357.3229287862778,1202.693147208733,4,1248.8480427265167,0.0
48000,456,1341.6141586899757,10144.014708556779,4,1011.1150155067444,0.0
54000,456,1482.7965804338455,2660.4531626702887,4,1272.4021544456482,0.0
60000,456,1462.1893345713615,6734.842581272744,4,1278.6527874469757,0.0
66000,456,1381.6339014172554,3294.739160592911,4,1345.0406649112701,0.0
72000,456,1277.8816930055618,26779.18195785057,4,1103.3578510284424,0.0
78000,456,1449.1557111740112,0.4494050605729096,4,1392.0719096660614,0.0
84000,456,891.4600469470024,116106.72017580584,4,606.3443038463593,0.0
90000,456,1439.91889244318,238.86912674354144,4,1345.6456582546234,0.0
96000,456,1449.6944066286087,686.6207318475489,4,1278.3411071300507,0.0
102000,456,1474.135590851307,1147.8553882822262,4,1428.5798258781433,0.0
108000,456,1472.4407485723495,791.2394423438409,4,1427.7534461021423,0.0
114000,456,1471.872386097908,66.3298141033269,4,1460.6627345085144,0.0
120000,456,1491.4077898859978,367.4647968314832,4,1462.3999888896942,0.0
126000,456,1353.1721875667572,18837.165892725414,4,1186.7044849395752,0.0
132000,456,1517.3852546811104,808.980843912556,4,1493.0651626586914,0.0
138000,456,1442.6175114512444,212.15420209411323,4,1103.1230924129486,0.0
144000,456,1500.7349743247032,333.82744219662396,4,1398.6620893478394,0.0
