step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,2024,126.7732273697853,331.33001012431856,5,0.0
12000,2024,108.26024234294891,347.24757094355084,5,0.0
18000,2024,103.15986105799675,672.3885951672005,5,0.0
24000,2024,110.12484018802643,95.9880039277426,5,0.0
30000,2024,75.98575975894929,409.8182241403211,5,0.0
36000,2024,876.2337036848069,181708.94513047082,5,0.8
42000,2024,960.2579816460609,236053.5619057233,5,1.0
48000,2024,498.46582648158073,612014.7738670817,5,0.4
54000,2024,1244.0581518173217,408310.2917022362,5,0.8
60000,2024,1787.5983451455832,866495.9055864804,5,1.0
66000,2024,1192.425102353096,1088993.0416983662,5,0.6000000000000001
72000,2024,1349.6366101384162,929301.6868404285,5,0.8
78000,2024,795.9216898918152,640132.8370305152,5,0.6000000000000001
84000,2024,1154.4092601776124,907180.9984603262,5,0.6000000000000001
90000,2024,1948.861886793375,415420.63944608317,5,1.0
96000,2024,2264.1043813467027,6067.333761076614,5,1.0
102000,2024,1603.193040084839,106661.59643808639,5,0.8
108000,2024,1498.4287563204766,1147046.9771031013,5,0.8
114000,2024,1716.306890285015,822818.2679353701,5,0.8
120000,2024,2344.7088020801543,6382.661295145133,5,1.0
126000,2024,1891.3708761870862,936058.3135590026,5,0.8
132000,2024,2190.704629307985,165661.7387704822,5,1.0
138000,2024,1625.502213871479,535602.4358530762,5,1.0
144000,2024,2412.9899697065352,8334.156898597488,5,1.0
