step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,789,110.59867285490036,496.0770030628018,5,0.0
12000,789,73.74553954005242,122.3353142436687,5,0.0
18000,789,127.07032659649849,969.1070587595354,5,0.0
24000,789,297.5311100959778,54036.74457721649,5,0.6000000000000001
30000,789,840.733919262886,244328.86309421243,5,0.8
36000,789,1176.7656435966492,203614.15646233596,5,1.0
42000,789,1321.562396287918,832584.3332312398,5,0.8
48000,789,341.7400488615036,160657.97067937555,5,0.2
54000,789,614.1778561592103,457681.1538298703,5,0.4
60000,789,1184.7351315379142,385208.01723271393,5,0.8
66000,789,1152.6871096730233,877441.9023828763,5,0.6000000000000001
72000,789,1539.138088619709,742138.6617561547,5,1.0
78000,789,2211.2874918818475,174688.4310178419,5,1.0
84000,789,1766.906133079529,85414.08792799462,5,1.0
90000,789,2083.1460376024247,144442.47793765008,5,1.0
96000,789,688.1710564255715,318838.39283260144,5,0.4
102000,789,1596.2482751250268,42484.030320134,5,1.0
108000,789,1992.3068778157235,37755.42901793557,5,1.0
114000,789,1684.5142303586006,538873.5468212758,5,1.0
120000,789,2516.9111689925194,541.0391916952726,5,1.0
126000,789,1475.8951149344443,952706.4118143151,5,0.8
132000,789,2071.6941552996636,94415.40959914305,5,1.0
138000,789,1719.4390243768692,935480.3428967822,5,0.8
144000,789,2001.4916907668114,500852.76526417217,5,0.8
