step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,137.29508642554282,1507.927719267194,5,0.0
12000,0,165.3530727148056,47.75480716355063,5,0.0
18000,0,168.92782113552093,96.68268911167176,5,0.0
24000,0,168.25629326105118,438.547365923274,5,0.0
30000,0,164.03597830533982,334.3664980815568,5,0.0
36000,0,244.67153079509734,57748.73879233114,5,0.2
42000,0,471.0963499903679,202420.09764942003,5,0.4
48000,0,152.3729017019272,909.6272404929116,5,0.0
54000,0,244.95108425617218,32364.692550244825,5,0.2
60000,0,655.0426362216473,141765.85047043732,5,0.8
66000,0,1054.0836326241492,280513.21116036625,5,1.0
72000,0,174.58205659985543,1029.8059416904655,5,0.0
78000,0,535.9941340565681,282703.4414996436,5,0.4
84000,0,902.1679828047752,295358.6171509819,5,0.6000000000000001
90000,0,748.3146683454513,99134.86614830885,5,0.8
96000,0,260.84770904779435,42035.30474279319,5,0.0
102000,0,133.3156025648117,404.0932785939005,5,0.0
108000,0,1348.1822367072104,314577.1405479387,5,1.0
114000,0,112.75811889171601,397.9597498607942,5,0.0
120000,0,139.1355783224106,396.84859505865745,5,0.0
126000,0,919.4527615070343,866529.4384793954,5,0.6000000000000001
132000,0,668.3705119371414,771542.5380186434,5,0.6000000000000001
138000,0,1054.5111084401608,1018268.2570451031,5,0.6000000000000001
144000,0,1284.9865077495574,1382019.5439434713,5,0.6000000000000001
