step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,789,440.42476719617844,1282.617065112135,4,327.3118599653244,0.0
12000,789,609.8182284235954,134733.8341708705,4,248.68400633335114,0.0
18000,789,1384.2247426509857,7406.946920324292,4,1297.3491814136505,0.0
24000,789,1520.4975123405457,317.3535124160605,4,1498.9264364242554,0.0
30000,789,1518.9371693134308,746.6715613109536,4,988.9770095348358,0.0
36000,789,1506.096072793007,588.611060158,4,1446.105975151062,0.0
42000,789,1442.485434114933,605.5408205743702,4,1358.9642806053162,0.0
46800,789,133.99741452932358,2046.4359871876911,4,89.42940697073936,0.0
48000,789,1533.8159234523773,1607.7321259403545,4,1397.9589636325836,0.0
54000,789,1576.1299368143082,2096.2935474138535,4,1506.2044942378998,0.0
60000,789,1489.6630876660347,4403.554090621294,4,1312.2313978672028,0.0
66000,789,1599.6038923859596,1519.3011736035694,4,1293.0182421207428,0.0
72000,789,1595.2030941843987,3121.0134423959553,4,1493.2599413394928,0.0
78000,789,1605.3371988534927,697.8052778460693,4,1537.7907712459564,0.0
84000,789,1519.533949971199,1058.4861210472034,4,1371.7155394554138,0.0
90000,789,1607.7403694987297,2176.9744941294834,4,1549.8565962314606,0.0
96000,789,1574.7620710730553,2834.0375699116994,4,1341.0110516548157,0.0
102000,789,1557.9172526597977,705.8041645328003,4,1515.8482835292816,0.0
108000,789,793.9816297888756,1437.0777881088325,4,699.2703821659088,0.0
114000,789,2040.83109998703,82294.84724511848,4,1649.3682346343994,0.2
120000,789,2259.052528679371,1565.1381799028386,4,2230.488466024399,1.0
126000,789,2334.5153465270996,8340.007726197793,4,2182.8529942035675,1.0
132000,789,2532.5165766477585,8208.004369990884,4,2445.013238430023,1.0
138000,789,2560.422245502472,1849.6820853085721,4,2432.9868726730347,1.0
144000,789,2563.9480813145638,6195.002111545327,4,2468.681036710739,1.0
