step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,123,403.47552716732025,292.8127566118276,4,370.75347542762756,0.0
12000,123,1333.1641518473625,93968.74959995161,4,864.0009732246399,0.0
18000,123,1309.5404433608055,5340.211516898734,4,1191.5241911411285,0.0
24000,123,1273.8617904782295,1292.5877645958788,4,1225.9167425632477,0.2
30000,123,1249.7953892946243,48747.86464940608,4,968.0308902263641,0.0
36000,123,1519.33082062006,1408.6171473048369,4,1408.3807575702667,0.0
42000,123,1362.29973757267,3059.8876881940128,4,1281.4424076080322,0.0
48000,123,1502.725868999958,357.98031372495024,4,1463.4694213867188,0.0
54000,123,1464.4189569354057,12423.332550599493,4,1215.2014317512512,0.0
60000,123,1472.1191990375519,469.9164778209704,4,1312.383323431015,0.0
66000,123,1491.2514213323593,1091.6737076646734,4,1456.259337425232,0.0
72000,123,1497.9250984191895,914.1890102488551,4,1295.8300170898438,0.0
78000,123,1509.2222528457642,272.5301391403011,4,1494.0473840236664,0.0
84000,123,1524.462553679943,132.58180479639805,4,1507.5031206607819,0.0
90000,123,1470.0424453020096,2215.7667078375707,4,1243.2970967292786,0.0
96000,123,1357.7635437846184,106330.17294045654,4,859.8275961875916,0.0
102000,123,1508.4017564058304,338.58833026927914,4,1476.1987249851227,0.0
108000,123,1456.7098118066788,858.9333074409259,4,1350.0039863586426,0.0
114000,123,1532.2157802581787,100.69204164657667,4,1511.621259212494,0.0
120000,123,1522.4222054481506,131.1676472850202,4,1482.851601600647,0.0
126000,123,1493.906345129013,223.7481457661676,4,1461.4774520397186,0.0
132000,123,1516.3116715550423,556.0918159835828,4,1484.8057854175568,0.0
138000,123,1516.2787480950356,734.735230203679,4,1352.6740341186523,0.0
144000,123,1483.3519127964973,421.1711153317365,4,1449.4739644527435,0.0
