step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,428.3242803812027,2905.0618924457253,4,385.2357783317566,0.0
12000,0,792.3312806487083,124404.74691548779,4,279.5365586280823,0.0
18000,0,473.1651862561703,9497.401663784036,4,404.51875042915344,0.0
24000,0,1388.7876343131065,14945.837201059023,4,899.3254427909851,0.0
30000,0,1111.3325528502464,459.49265625077396,4,1085.5505328178406,0.0
36000,0,1298.6197837591171,61379.82247031288,4,569.6102628707886,0.0
42000,0,1482.9393726587296,153.5448359046832,4,1453.3747618198395,0.0
48000,0,1518.2984129190445,799.7968591332624,4,1469.9073209762573,0.0
54000,0,1504.4854683876038,3466.666891312882,4,1344.960105895996,0.0
60000,0,1531.2301287651062,429.59203830858706,4,1373.2712535858154,0.0
66000,0,1502.6898656487465,231.02172460754568,4,1478.4051504135132,0.0
72000,0,1531.6882776618004,486.8918123689402,4,1509.3663284778595,0.0
78000,0,1466.7409275770187,8530.734892534982,4,1251.263836145401,0.0
84000,0,1528.9422497153282,789.3908867838926,4,1499.2269597053528,0.0
90000,0,1519.918517589569,5641.3290507413585,4,1293.5982542037964,0.0
96000,0,1545.4120939970016,67.71732597345941,4,1537.5002574920654,0.0
102000,0,1510.8535659909248,1266.8517924395321,4,1457.1114737987518,0.0
108000,0,1520.5157591104507,261.7869431994872,4,1486.9795172214508,0.0
114000,0,1530.87027323246,407.09939724493466,4,1478.2785274982452,0.0
120000,0,1550.9560653567314,345.48700833529784,4,1523.4042065143585,0.0
126000,0,1530.2025054097176,980.9870277713844,4,1485.638149023056,0.0
132000,0,1529.5942515730858,1337.8982714751903,4,1484.1678910255432,0.0
138000,0,1541.8347301483154,507.53289441419355,4,1460.6554040908813,0.0
144000,0,1554.1266639828682,119.92840657975876,4,1510.9637322425842,0.0
