step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,313.47384878993034,7.935734972925921,4,304.6624575853348,0.0
12000,456,955.86240452528,5112.079660955095,4,837.7014479637146,0.0
18000,456,1095.3302176594734,118777.01421042492,4,697.6009306907654,0.0
24000,456,1365.5314145088196,22319.679681090463,4,1140.9580686092377,0.0
30000,456,1074.257093846798,5166.848453852203,4,920.6992168426514,0.0
36000,456,1160.7749519348145,24374.683642823587,4,1013.7814567089081,0.0
42000,456,1293.157203257084,1781.3729427582746,4,1182.619964838028,0.0
48000,456,1364.2428784370422,5568.354451551441,4,1211.899869441986,0.0
54000,456,1421.4811019301414,13132.21607583538,4,1193.5841085910797,0.0
60000,456,1421.2745997309685,2811.0607459835087,4,1293.4093368053436,0.0
66000,456,1310.270214676857,21231.324970915055,4,1067.0514285564423,0.0
72000,456,1559.1480209827423,9051.693429866164,4,1316.9421260356903,0.0
78000,456,1428.0531126856804,3485.642646226759,4,1335.292558670044,0.0
84000,456,1541.9956836104393,4991.377559345593,4,1308.8600523471832,0.4
90000,456,2307.106662452221,759.5538103621715,4,2267.7479631900787,1.0
96000,456,2318.533373951912,2404.149375488973,4,1461.0030164718628,1.0
102000,456,2220.022213637829,61.77211042147308,4,825.0020468235016,1.0
108000,456,2187.7294872403145,105789.60099236057,4,1495.3328688144684,1.0
114000,456,2354.2952976822853,412.7728278284703,4,2226.8173563480377,1.0
120000,456,1777.9828891158104,36360.80293843663,4,1441.1099524497986,0.6000000000000001
126000,456,2349.461917936802,1119.9295526504093,4,2263.0275025367737,1.0
126300,456,2423.3311611413956,7004.353863634337,4,2248.92724442482,1.0
132000,456,2208.4515706300735,145033.1220122119,4,1588.5602118968964,1.0
138000,456,2311.221251487732,3459.5301281621873,4,2189.0281059741974,1.0
144000,456,2350.2964413762093,4760.667854829998,4,2264.2367045879364,1.0
