step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,0,349.87735787034035,627.0162733107958,4,312.34533071517944,0.0
12000,0,1185.1697434186935,10838.54120255566,4,917.76677775383,0.0
18000,0,1477.3990894556046,3022.486658276386,4,1179.4667570590973,0.0
24000,0,1479.4983195662498,56523.852154519576,4,1113.0897743701935,0.0
30000,0,1515.4319506883621,1961.1823016695998,4,1307.6751148700714,0.0
36000,0,1418.8244718313217,15552.911662344215,4,1219.0872292518616,0.0
42000,0,1572.077952861786,6046.967716401156,4,1430.9253642559052,0.0
48000,0,1180.8902348279953,29304.399957788377,4,918.2754402160645,0.0
54000,0,1635.96481859684,146.8002764990443,4,1519.019103050232,0.0
60000,0,1720.9391829371452,6068.118326642219,4,1603.9738891124725,0.0
66000,0,1651.9779722690582,1766.137024374327,4,1599.7818281650543,0.0
72000,0,1657.2648341059685,3130.311704935792,4,1549.126630306244,0.0
78000,0,1797.4372691512108,10235.718422038733,4,1660.4421303272247,0.2
84000,0,1764.98913615942,23366.97978039626,4,1660.005484342575,0.0
90000,0,737.2993993759155,164540.21874598114,4,282.2925822734833,0.0
96000,0,1840.7302892804146,6634.661541653655,4,772.7933158874512,0.8
102000,0,1986.7751156687737,14949.837009740926,4,1821.4556975364685,1.0
108000,0,2245.1995470523834,11989.56852350486,4,2139.5328578948975,1.0
114000,0,2337.2397000193596,21192.612830178394,4,2201.943596839905,0.2
120000,0,2565.226406991482,1864.5912336110425,4,2199.0113077163696,1.0
126000,0,2369.512530386448,44753.99699571927,4,1388.145010471344,0.8
132000,0,2580.7145702838898,909.6893028625733,4,1965.98308634758,0.6000000000000001
138000,0,2390.3001679182053,2106.221792955819,4,1919.3400874137878,0.4
144000,0,2526.355233192444,966.3593217248282,4,2471.3652098178864,1.0
