step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,2024,425.3053711652756,5358.998731749479,4,353.1147518157959,0.0
12000,2024,1133.7996476888657,68704.21495920228,4,699.3015360832214,0.0
18000,2024,1495.3837023377419,602.9868592407128,4,1445.4055449962616,0.0
24000,2024,1468.813909471035,7102.354195190769,4,1292.0790529251099,0.0
30000,2024,1373.6159417629242,19588.281027277095,4,390.743279337883,0.0
36000,2024,1502.48284471035,860.2966116264544,4,1401.946454524994,0.0
42000,2024,1494.8630584478378,140.8264571553955,4,1439.5776824951172,0.0
48000,2024,1513.9477663636208,19.11259594899977,4,1353.7056803703308,0.0
54000,2024,1472.386038839817,7301.329189549946,4,1333.626354932785,0.0
60000,2024,1529.2496256232262,346.3825662410941,4,1472.9724175930023,0.0
66000,2024,1520.598550260067,126.56181600110669,4,928.4417500495911,0.0
72000,2024,1507.3670457601547,248.06726831453594,4,1433.7706406116486,0.0
78000,2024,1477.5730892419815,2265.7264806413364,4,1369.3707866668701,0.0
84000,2024,1504.8309397697449,1109.7586634837808,4,1406.7745048999786,0.0
90000,2024,1497.6644577980042,2520.6676538620663,4,1267.8708999156952,0.0
96000,2024,1502.2163910269737,1277.2378740685344,4,1442.9886989593506,0.0
102000,2024,1529.3017768859863,76.68543464405211,4,1515.814534187317,0.0
108000,2024,1528.957531452179,767.8095365201956,4,1293.0131165981293,0.0
114000,2024,1549.8720879554749,492.50394800313575,4,1512.5403668880463,0.0
120000,2024,1526.548879146576,283.2844819335171,4,1506.5563848018646,0.0
126000,2024,1543.77435952425,221.96336174315215,4,1278.4788751602173,0.0
132000,2024,1540.2524671554565,566.4332291588905,4,1483.3665125370026,0.0
138000,2024,1467.0009105205536,810.2163606841677,4,1411.8591759204865,0.0
144000,2024,1561.744980931282,448.07569789578196,4,1519.6982231140137,0.0
